time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.000059,0,16,18,0,217.890869,808.500000
1.000059,1,43,50,1,431.250000,2175.500000
2.009559,0,61,66,2,722.640869,3083.500000
2.009559,1,164,171,3,936.000000,8292.500000
3.022059,0,100,106,5,1228.890869,5055.000000
3.022059,1,290,301,4,1442.250000,14663.000000
4.008777,0,124,131,6,1722.250000,6267.500000
4.008777,1,514,530,5,1935.609131,25991.500000
5.000559,0,149,156,6,2218.140869,7530.000000
5.000559,1,640,650,6,2431.500000,32357.500000
6.012559,0,156,165,7,2724.140869,7883.500000
6.012559,1,707,718,8,2937.500000,35743.000000
7.023059,0,193,202,7,3229.390869,9752.500000
7.023059,1,764,775,8,3442.750000,38622.000000
8.031277,0,194,204,7,3733.500000,9803.000000
8.031277,1,891,911,9,3946.859131,45047.500000
9.000059,0,229,239,7,4217.891113,11570.500000
9.000059,1,1207,1244,14,4431.250000,61141.500000
10.004277,0,271,283,7,4720.000000,13693.000000
10.004277,1,1687,1742,23,4933.358887,85496.000000
11.000059,0,386,405,8,5217.891113,19514.000000
11.000059,1,2438,2512,31,5431.250000,123641.000000
12.000059,0,518,538,11,5717.891113,26215.126953
12.000059,1,3511,3633,46,5931.250000,178310.000000
13.000059,0,604,621,13,6217.891113,30716.126953
13.000059,1,5315,5578,130,6431.250000,273682.000000
14.000059,0,645,684,30,6717.891113,32977.128906
14.000059,1,7258,7779,400,6931.250000,380451.500000
15.000059,0,789,836,37,7217.891113,40410.128906
15.000059,1,8839,9359,457,7431.250000,462870.500000
16.000059,0,961,1016,38,7717.891113,49138.628906
16.000059,1,9774,10280,465,7931.250000,510216.500000
17.000059,0,1182,1235,39,8217.890625,60366.128906
17.000059,1,10631,11142,471,8431.250000,553664.500000
18.003059,0,1502,1567,42,8719.390625,76596.625000
18.003059,1,11207,11705,478,8932.750000,582853.500000
19.000559,0,1958,2027,46,9218.140625,99809.125000
19.000559,1,11622,12119,483,9431.500000,603907.000000
20.001559,0,2316,2383,49,9718.640625,117942.125000
20.001559,1,11928,12432,487,9932.000000,619395.000000
21.003559,0,2584,2652,53,10219.640625,131515.625000
21.003559,1,12241,12745,489,10433.000000,635253.500000
22.020059,0,2811,2880,56,10727.890625,143000.625000
22.020059,1,12622,13136,494,10941.250000,654558.500000
23.000059,0,3123,3199,57,11217.890625,158805.625000
23.000059,1,13047,13579,500,11431.250000,676111.500000
24.000059,0,3688,3794,61,11717.890625,187517.625000
24.000059,1,13844,14408,509,11931.250000,716919.000000
25.000059,0,4373,4690,257,12217.890625,224870.125000
25.000059,1,15126,15939,715,12431.250000,786997.500000
26.000059,0,5186,5934,675,12717.890625,269614.625000
26.000059,1,16290,17415,1066,12931.250000,850984.500000
27.000059,0,6168,6913,700,13217.890625,320457.625000
27.000059,1,17072,18194,1097,13431.250000,891599.500000
28.000059,0,7109,7862,708,13717.890625,368213.625000
28.000059,1,17459,18574,1101,13931.250000,911225.000000
29.002059,0,7888,8652,719,14218.890625,407652.125000
29.002059,1,17723,18840,1103,14432.250000,924600.500000
30.000059,0,8501,9263,723,14717.890625,438661.625000
30.000059,1,18017,19149,1107,14931.250000,939509.500000
31.000059,0,9340,10117,729,15217.890625,481217.125000
31.000059,1,18503,19636,1111,15431.250000,964177.000000
32.000059,0,10386,11187,735,15717.890625,534560.125000
32.000059,1,18998,20143,1119,15931.250000,989489.000000
33.000059,0,11486,12279,744,16217.890625,590415.625000
33.000059,1,19554,20708,1122,16431.250000,1017722.500000
34.000059,0,12337,13125,750,16717.890625,633659.625000
34.000059,1,20053,21200,1129,16931.250000,1042980.500000
35.000059,0,13130,13926,755,17217.890625,673850.125000
35.000059,1,20333,21474,1133,17431.250000,1057139.500000
36.002059,0,13975,14791,767,17718.890625,716692.625000
36.002059,1,20458,21598,1136,17932.250000,1063474.500000
37.000059,0,14938,15778,774,18217.890625,765649.625000
37.000059,1,20596,21744,1138,18431.250000,1070461.000000
38.000059,0,16504,17402,790,18717.890625,846063.625000
38.000059,1,20777,21921,1140,18931.250000,1079806.500000
39.000059,0,18391,19489,976,19217.890625,949432.625000
39.000059,1,20862,22019,1147,19431.250000,1084468.000000
40.001559,0,20006,21141,1076,19718.640625,1035386.125000
40.001559,1,21100,22271,1154,19932.000000,1096971.000000
41.000059,0,21024,22148,1086,20217.890625,1086979.625000
41.000059,1,21483,22667,1156,20431.250000,1116434.500000
42.000059,0,21677,22798,1093,20717.890625,1120030.125000
42.000059,1,22089,23280,1159,20931.250000,1147266.000000
43.001059,0,22269,23402,1097,21218.390625,1150111.625000
43.001059,1,22703,23893,1163,21431.750000,1178397.500000
44.000059,0,23138,24283,1101,21717.890625,1194526.125000
44.000059,1,23452,24672,1171,21931.250000,1216633.000000
45.000059,0,23818,25021,1159,22217.890625,1230995.625000
45.000059,1,24708,26097,1300,22431.250000,1284399.500000
46.000059,0,24374,25602,1202,22717.890625,1261297.625000
46.000059,1,26131,27643,1438,22931.250000,1361823.500000
47.000059,0,24768,25999,1208,23217.890625,1281279.125000
47.000059,1,27210,28714,1455,23431.250000,1416735.000000
48.004059,0,25095,26325,1211,23719.890625,1297835.625000
48.004059,1,28051,29546,1460,23933.250000,1459362.500000
49.000059,0,25406,26635,1213,24217.890625,1313577.125000
49.000059,1,29059,30597,1472,24431.250000,1510951.000000
50.000059,0,25724,26957,1215,24717.890625,1329874.125000
50.000059,1,30376,31933,1488,24931.250000,1578040.000000
51.000059,0,26214,27488,1231,25217.890625,1355792.125000
51.000059,1,31768,33376,1530,25431.250000,1650979.000000
52.000059,0,26969,28262,1248,25717.890625,1395380.625000
52.000059,1,32924,34538,1560,25931.250000,1711791.500000
53.000059,0,27699,28990,1252,26217.890625,1432671.125000
53.000059,1,33967,35588,1570,26431.250000,1764950.500000
54.000059,0,28450,29753,1258,26717.890625,1471109.125000
54.000059,1,35114,36759,1580,26931.250000,1823785.500000
55.000059,0,29094,30394,1266,27217.890625,1505769.125000
55.000059,1,36451,38134,1607,27431.250000,1895807.000000
56.000059,0,29640,30933,1269,27717.890625,1534021.625000
56.000059,1,37836,39542,1627,27931.250000,1967283.000000
57.000059,0,29988,31279,1271,28217.890625,1552036.625000
57.000059,1,39425,41161,1643,28431.250000,2049312.500000
58.000059,0,30387,31718,1302,28717.890625,1573946.125000
58.000059,1,41009,42829,1732,28931.250000,2135770.500000
59.000059,0,30950,32317,1330,29217.890625,1603577.625000
59.000059,1,42384,44219,1772,29431.250000,2208259.500000
60.000059,0,31659,33046,1346,29717.890625,1641694.125000
60.000059,1,43644,45565,1842,29931.250000,2275934.500000
61.000059,0,32461,33879,1365,30217.890625,1683732.125000
61.000059,1,44704,46627,1878,30431.250000,2331627.500000
62.000059,0,33313,34728,1370,30717.890625,1727410.625000
62.000059,1,45724,47676,1890,30931.250000,2383955.000000
63.000059,0,34168,35602,1379,31217.890625,1771851.125000
63.000059,1,46801,48745,1899,31431.250000,2439997.500000
64.000059,0,35239,36833,1522,31717.890625,1829574.625000
64.000059,1,47688,49824,2066,31931.250000,2487824.000000
65.000059,0,36205,37802,1557,32217.890625,1880460.625000
65.000059,1,48488,50685,2167,32431.250000,2530174.500000
66.010559,0,36840,38431,1564,32723.140625,1912571.125000
66.010559,1,48847,51023,2169,32936.500000,2548361.500000
67.000059,0,37501,39119,1571,33217.890625,1946074.125000
67.000059,1,48922,51096,2171,33431.250000,2552155.000000
68.000059,0,38558,40208,1578,33717.890625,1999974.125000
68.000059,1,48976,51151,2172,33931.250000,2554885.500000
69.000059,0,40327,42164,1708,34217.890625,2093570.625000
69.000059,1,49016,51193,2175,34431.250000,2556996.000000
70.000059,0,42263,44591,2192,34717.890625,2200374.250000
70.000059,1,49053,51237,2183,34931.250000,2559036.000000
71.000059,0,44212,46826,2504,35217.890625,2307694.250000
71.000059,1,49090,51276,2185,35431.250000,2561057.000000
72.000059,0,46171,48855,2569,35717.890625,2414330.250000
72.000059,1,49116,51306,2187,35931.250000,2562474.500000
73.000059,0,48018,50759,2660,36217.890625,2513181.250000
73.000059,1,49154,51348,2192,36431.250000,2564505.500000
74.002059,0,49212,51937,2666,36718.890625,2573599.250000
74.002059,1,49193,51388,2193,36932.250000,2566483.000000
75.000059,0,50607,53372,2682,37217.890625,2644338.750000
