time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.038925,0,0,0,0,0.000000,0.000000
1.038925,1,11,13,0,404.500000,555.500000
2.000425,0,3,5,0,73.873940,151.500000
2.000425,1,85,92,1,1291.750000,4297.500000
3.011425,0,41,42,0,579.373962,2071.000000
3.011425,1,206,214,1,1797.250000,10416.500000
4.025425,0,134,139,0,1086.373901,6780.748047
4.025425,1,295,304,2,2304.250000,14920.000000
5.000425,0,379,397,2,1573.873901,19204.248047
5.000425,1,402,407,2,2791.750000,20327.500000
6.000925,0,577,584,3,2074.124023,29230.748047
6.000925,1,441,447,3,3292.000000,22297.500000
7.013925,0,633,639,3,2580.624023,32062.248047
7.013925,1,518,527,3,3798.500000,26190.000000
8.027425,0,754,763,3,3087.374023,38187.246094
8.027425,1,638,645,3,4305.250000,32260.500000
9.004425,0,955,968,6,3575.874023,48387.746094
9.004425,1,687,691,3,4793.750000,34737.500000
10.018425,0,1053,1065,6,4082.874023,53347.746094
10.018425,1,693,699,3,5300.750000,35040.500000
11.002425,0,1155,1167,7,4574.874023,58514.246094
11.002425,1,753,761,3,5792.750000,38072.000000
12.012925,0,1217,1230,7,5080.124023,61650.246094
12.012925,1,851,863,4,6298.000000,43029.000000
13.008425,0,1345,1359,9,5577.874023,68134.750000
13.008425,1,978,987,5,6795.750000,49448.000000
14.020425,0,1468,1487,9,6083.874023,74357.750000
14.020425,1,1028,1036,5,7301.750000,51974.000000
15.036925,0,1564,1577,9,6592.124023,79213.250000
15.036925,1,1061,1071,5,7810.000000,53640.500000
16.001925,0,1710,1731,11,7074.624023,86606.750000
16.001925,1,1169,1179,5,8292.500000,59100.500000
17.019425,0,1832,1847,11,7583.374023,92782.250000
17.019425,1,1304,1320,6,8801.250000,65947.000000
18.033425,0,1878,1892,11,8090.374023,95105.250000
18.033425,1,1525,1549,9,9308.250000,77154.000000
19.000925,0,2003,2018,11,8574.124023,101434.750000
19.000925,1,1773,1800,16,9792.000000,89760.500000
20.013925,0,2050,2064,11,9080.624023,103809.250000
20.013925,1,1992,2022,18,10298.500000,100852.500000
21.000425,0,2170,2188,11,9573.874023,109878.750000
21.000425,1,2370,2425,22,10791.750000,120140.500000
22.002925,0,2323,2343,13,10075.124023,117622.250000
22.002925,1,2825,2869,25,11293.000000,143224.000000
23.000425,0,2516,2539,16,10573.874023,127408.750000
23.000425,1,3099,3146,28,11791.750000,157116.500000
24.000425,0,2705,2732,16,11073.874023,136999.250000
24.000425,1,3535,3602,35,12291.750000,179274.500000
25.000425,0,2934,2968,17,11573.874023,148718.750000
25.000425,1,4358,4474,40,12791.750000,221357.500000
26.000425,0,3181,3211,18,12073.874023,161433.250000
26.000425,1,5677,5819,52,13291.750000,289113.500000
27.000425,0,3323,3359,26,12573.874023,168987.750000
27.000425,1,7489,7944,325,13791.750000,386795.500000
28.000425,0,3463,3531,56,13073.874023,176672.250000
28.000425,1,9335,10320,853,14291.750000,488257.000000
29.000425,0,3596,3678,78,13573.874023,183999.750000
29.000425,1,11179,13494,2100,14791.750000,590121.000000
30.000425,0,3653,3777,111,14073.874023,187155.250000
30.000425,1,13098,16730,3475,15291.750000,695990.500000
31.000425,0,3765,3923,148,14573.874023,193335.750000
31.000425,1,14959,19659,4512,15791.750000,798661.000000
32.000425,0,3873,4258,358,15073.874023,199308.250000
32.000425,1,16823,22246,5305,16291.750000,901237.500000
33.000425,0,4269,4732,443,15573.874023,220403.250000
33.000425,1,18346,23797,5380,16791.750000,982466.500000
34.000425,0,4640,5097,445,16073.874023,239309.250000
34.000425,1,19347,24775,5385,17291.750000,1033327.000000
35.000425,0,4941,5401,446,16573.873047,254574.750000
35.000425,1,20211,25653,5397,17791.750000,1077234.500000
36.000425,0,5214,5680,449,17073.873047,268424.750000
36.000425,1,21247,26703,5405,18291.750000,1129967.000000
37.000425,0,5743,6221,451,17573.873047,295552.250000
37.000425,1,22214,27695,5414,18791.750000,1179251.500000
38.000425,0,6376,6948,524,18073.873047,329760.750000
38.000425,1,23509,29090,5509,19291.750000,1248592.500000
39.000425,0,7152,7913,696,18573.873047,372358.750000
39.000425,1,24713,30861,6025,19791.750000,1314970.500000
40.000425,0,7837,9027,1140,19073.873047,409994.750000
40.000425,1,26003,32884,6780,20291.750000,1385963.500000
41.000425,0,8642,9901,1213,19573.873047,453800.250000
41.000425,1,27178,34282,7038,20791.750000,1450022.000000
42.000425,0,9571,10844,1227,20073.873047,502204.750000
42.000425,1,28079,35171,7052,21291.750000,1497248.500000
43.000425,0,10549,11861,1251,20573.873047,553361.750000
43.000425,1,28869,35985,7067,21791.750000,1538200.500000
44.000425,0,11795,13286,1404,21073.873047,621454.250000
44.000425,1,29599,36929,7267,22291.750000,1578273.500000
45.000425,0,12857,15101,2123,21573.873047,680160.750000
45.000425,1,30519,38029,7442,22791.750000,1628653.000000
46.000425,0,14131,17458,3205,22073.873047,750486.250000
46.000425,1,31232,38886,7610,23291.750000,1667888.000000
47.000425,0,15663,19467,3701,22573.873047,834708.750000
47.000425,1,31686,39608,7884,23791.750000,1692927.500000
48.000425,0,17120,21003,3815,23073.873047,913379.750000
48.000425,1,32180,40176,7967,24291.750000,1719531.500000
49.000425,0,18252,22138,3832,23573.873047,970894.250000
49.000425,1,32621,40611,7969,24791.750000,1741913.000000
50.000425,0,19304,23199,3841,24073.873047,1024202.250000
50.000425,1,32883,40869,7973,25291.750000,1755181.500000
51.000425,0,20131,24031,3852,24573.873047,1066168.250000
51.000425,1,33068,41047,7973,25791.750000,1764594.000000
52.000425,0,21313,25255,3862,25073.873047,1126597.250000
52.000425,1,33218,41206,7975,26291.750000,1772396.000000
53.000425,0,23069,27043,3885,25573.873047,1216752.750000
53.000425,1,33333,41315,7976,26791.750000,1778332.500000
