time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.047417,0,34,38,1,910.500000,1717.500000
1.047417,1,0,0,0,0.000000,0.000000
2.007917,0,150,167,2,1696.000000,7587.000000
2.007917,1,21,24,0,170.729019,1063.000000
3.000417,0,1354,1520,87,2192.250000,70522.000000
3.000417,1,53,57,2,666.979004,2733.416016
4.000417,0,3138,3343,104,2692.250000,161456.500000
4.000417,1,92,96,2,1166.979004,4720.916016
5.000417,0,5078,5321,145,3192.250000,263881.500000
5.000417,1,127,131,2,1666.979004,6574.416016
6.000417,0,6966,7222,165,3692.250000,361367.000000
6.000417,1,163,167,2,2166.979004,8428.416016
7.000417,0,8848,9124,188,4192.250000,459293.500000
7.000417,1,204,209,3,2666.979004,10551.916016
8.000417,0,10558,10857,209,4692.250000,546156.000000
8.000417,1,254,260,3,3166.979004,13082.916016
9.000417,0,12362,12720,246,5192.250000,640180.000000
9.000417,1,303,308,3,3666.979004,15628.916016
10.000417,0,14254,14632,283,5692.250000,738138.000000
10.000417,1,338,343,3,4166.979004,17438.416016
11.000417,0,16184,16586,306,6192.250000,839483.000000
11.000417,1,371,375,3,4666.979004,19178.416016
12.000417,0,18081,18530,352,6692.250000,940175.000000
12.000417,1,400,404,3,5166.979004,20719.416016
13.000417,0,19850,20321,366,7192.250000,1030807.500000
13.000417,1,466,474,3,5666.979004,24102.416016
14.000417,0,21525,22045,434,7692.250000,1119238.000000
14.000417,1,579,593,7,6166.979004,30044.916016
15.000417,0,23235,23814,474,8192.250000,1208564.000000
15.000417,1,793,819,11,6666.979004,41211.917969
16.000417,0,24802,25387,506,8692.250000,1290055.500000
16.000417,1,1072,1107,21,7166.979004,55599.417969
17.000417,0,26204,26812,525,9192.250000,1361629.000000
17.000417,1,1459,1508,24,7666.979004,75407.914062
18.000417,0,27702,28316,539,9692.250000,1441018.000000
18.000417,1,1935,1990,33,8166.979004,100713.914062
19.000417,0,29177,29817,559,10192.250000,1516331.500000
19.000417,1,2329,2385,36,8666.979492,120910.914062
20.000417,0,30755,31415,592,10692.250000,1599885.500000
20.000417,1,2689,2764,51,9166.979492,139911.421875
21.000417,0,32265,33006,672,11192.250000,1680109.000000
21.000417,1,3103,3181,61,9666.979492,161800.421875
22.000417,0,33706,34477,686,11692.250000,1754827.500000
22.000417,1,3548,3635,64,10166.979492,184822.921875
23.000417,0,35256,36060,725,12192.250000,1838456.000000
23.000417,1,3975,4075,70,10666.979492,207918.421875
24.000417,0,36561,37439,810,12692.250000,1909930.500000
24.000417,1,4654,4832,122,11166.979492,245109.921875
