time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.010482,0,22,24,0,607.500000,1111.500000
2.022482,0,63,64,0,1619.500000,3183.500000
3.034482,0,183,196,0,2631.500000,9261.000000
4.000482,0,375,384,0,3597.500000,18982.000000
5.010482,0,583,596,0,4607.500000,29513.500000
6.024982,0,779,783,0,5622.000000,39428.500000
7.041982,0,871,875,0,6639.000000,44084.500000
8.004982,0,932,934,0,7602.000000,47167.500000
9.016482,0,965,967,0,8613.500000,48834.000000
10.028982,0,996,998,0,9626.000000,50399.500000
11.040482,0,1034,1035,0,10637.500000,52319.000000
12.001982,0,1062,1064,0,11599.000000,53734.500000
13.013482,0,1132,1138,0,12610.500000,57279.500000
14.027482,0,1225,1227,0,13624.500000,61981.500000
15.038482,0,1277,1282,0,14635.500000,64610.000000
16.001482,0,1367,1371,0,15598.500000,69159.000000
17.013982,0,1445,1450,0,16611.000000,73103.500000
18.027482,0,1491,1493,0,17624.500000,75428.000000
19.040982,0,1531,1534,0,18638.000000,77448.500000
20.002482,0,1723,1731,0,19599.500000,87184.500000
21.014982,0,1818,1820,0,20612.000000,91987.500000
22.026482,0,1859,1860,0,21623.500000,94059.000000
23.038982,0,1897,1898,0,22636.000000,95980.000000
24.000482,0,1952,1954,0,23597.500000,98759.000000
25.014982,0,2064,2070,0,24612.000000,104435.500000
26.027982,0,2186,2192,0,25625.000000,110606.500000
27.042482,0,2348,2363,0,26639.500000,118820.500000
28.005982,0,2622,2635,0,27603.000000,132714.000000
29.016482,0,2966,2987,0,28613.500000,150136.000000
30.029482,0,3317,3336,0,29626.500000,167885.500000
31.000482,0,3783,3813,0,30597.500000,191468.500000
32.002482,0,4607,4668,0,31599.500000,233523.500000
33.000482,0,6292,6434,22,32597.500000,321376.000000
34.000482,0,8217,8431,138,33597.500000,424690.000000
35.000482,0,9316,9498,138,34597.500000,480246.500000
36.000482,0,10156,10326,138,35597.500000,522707.500000
37.000482,0,10745,10917,138,36597.500000,552483.500000
38.000482,0,11230,11388,138,37597.500000,576999.000000
39.008482,0,11754,11923,138,38605.500000,603498.000000
40.000482,0,12610,12800,138,39597.500000,646889.500000
41.000482,0,13829,14051,138,40597.500000,708760.500000
42.000482,0,15780,16469,512,41597.500000,814958.500000
43.000482,0,17780,23785,5005,42597.500000,925891.500000
44.000482,0,19235,32576,13340,43597.500000,1005752.500000
45.012982,0,19265,32606,13340,44610.000000,1007267.500000
46.024482,0,19296,32637,13340,45621.500000,1008833.000000
47.037982,0,19326,32667,13340,46635.000000,1010349.000000
48.048482,0,19359,32700,13340,47645.500000,1012016.500000
49.008982,0,19385,32726,13340,48606.000000,1013329.500000
50.019982,0,19418,32760,13340,49617.000000,1014996.500000
51.031482,0,19449,32791,13340,50628.500000,1016562.000000
52.042982,0,19485,32828,13340,51640.000000,1018380.500000
53.005482,0,19529,32871,13340,52602.500000,1020604.500000
54.017982,0,19570,32912,13340,53615.000000,1022675.500000
55.031482,0,19606,32948,13340,54628.500000,1024493.500000
56.042982,0,19644,32985,13340,55640.000000,1026413.000000
57.004482,0,19680,33022,13340,56601.500000,1028231.000000
58.016982,0,19718,33059,13340,57614.000000,1030150.000000
59.028482,0,19752,33094,13340,58625.500000,1031868.500000
60.039482,0,19777,33118,13340,59636.500000,1033131.000000
61.000982,0,19808,33149,13340,60598.000000,1034696.500000
62.013982,0,19856,33198,13340,61611.000000,1037122.000000
63.025982,0,19898,33239,13340,62623.000000,1039246.500000
64.037982,0,19944,33287,13340,63635.000000,1041571.500000
65.000482,0,19978,33319,13340,64597.500000,1043288.500000
66.011482,0,20015,33358,13340,65608.500000,1045158.500000
