time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.022626,0,31,33,0,531.250000,1566.000000
1.022626,1,41,44,0,418.541046,2072.500000
2.004044,0,84,86,0,1021.958984,4245.000000
2.004044,1,226,257,0,909.250000,11504.000000
3.000044,0,166,172,0,1519.958984,8449.753906
3.000044,1,1516,1584,0,1407.250000,77623.000000
4.000044,0,471,501,0,2019.958984,24078.253906
4.000044,1,2871,2944,0,1907.250000,146796.000000
5.000044,0,1089,1146,12,2519.958984,57310.253906
5.000044,1,4252,4331,11,2407.250000,220514.000000
6.000044,0,1830,1881,17,3019.958984,96497.250000
6.000044,1,5502,5574,11,2907.250000,286377.000000
7.000044,0,2528,2616,50,3519.958984,134354.750000
7.000044,1,6792,6889,32,3407.250000,356263.000000
8.000044,0,3285,3378,53,4019.958984,174792.250000
8.000044,1,8035,8147,48,3907.250000,422787.500000
9.000044,0,4052,4149,54,4519.958984,215026.250000
9.000044,1,9248,9362,49,4407.250000,486129.000000
10.000044,0,4797,4893,57,5019.958984,254532.750000
10.000044,1,10472,10597,64,4907.250000,550946.500000
11.000044,0,5590,5686,57,5519.958984,296281.750000
11.000044,1,11669,11803,70,5407.250000,614037.500000
12.000044,0,6351,6444,58,6019.958984,336231.750000
12.000044,1,12893,13024,72,5907.250000,678264.500000
13.000044,0,7083,7182,58,6519.958984,373791.250000
13.000044,1,14109,14241,72,6407.250000,740471.000000
14.000044,0,7812,7908,58,7019.958984,411582.250000
14.000044,1,15351,15487,72,6907.250000,804685.500000
15.000044,0,8585,8680,58,7519.958984,451432.250000
15.000044,1,16547,16687,72,7407.250000,866187.000000
16.000044,0,9308,9410,62,8019.958984,489673.750000
16.000044,1,17822,17967,80,7907.250000,933696.500000
17.000044,0,10042,10152,68,8519.958984,529360.250000
17.000044,1,19088,19249,90,8407.250000,1001815.000000
18.000044,0,10798,10908,70,9019.958984,570024.250000
18.000044,1,20331,20509,111,8907.250000,1068609.000000
19.000044,0,11555,11666,73,9519.958984,609645.250000
19.000044,1,21555,21736,113,9407.250000,1132760.000000
20.000044,0,12273,12412,96,10019.958984,648076.250000
20.000044,1,22834,23024,120,9907.250000,1201133.500000
21.000044,0,13081,13223,101,10519.958984,691148.750000
21.000044,1,24026,24215,124,10407.250000,1264818.500000
22.000044,0,13894,14033,101,11019.958984,734172.250000
22.000044,1,25211,25400,128,10907.250000,1327551.500000
23.000044,0,14671,14818,101,11519.958984,774212.250000
23.000044,1,26378,26572,128,11407.250000,1387450.000000
24.000044,0,15458,15636,124,12019.958984,817162.250000
24.000044,1,27591,27817,156,11907.250000,1453616.000000
25.000044,0,16269,16451,139,12519.958984,860062.750000
25.000044,1,28773,29014,181,12407.250000,1516041.500000
26.000044,0,17063,17241,139,13019.958984,901230.750000
26.000044,1,29944,30184,181,12907.250000,1576603.000000
27.000044,0,17915,18097,139,13519.958984,945274.250000
27.000044,1,31075,31320,181,13407.250000,1634926.000000
28.000044,0,18744,18934,145,14019.958984,989804.250000
28.000044,1,32239,32482,188,13907.250000,1697280.000000
29.000044,0,19640,19829,145,14519.958984,1035690.250000
29.000044,1,33287,33532,188,14407.250000,1750757.000000
30.000044,0,20489,20687,151,15019.958984,1080708.250000
30.000044,1,34435,34688,193,14907.250000,1811603.500000
31.000044,0,21418,21616,151,15519.958984,1129686.250000
31.000044,1,35499,35745,193,15407.250000,1867609.500000
32.000044,0,22323,22519,151,16019.958984,1175838.750000
32.000044,1,36529,36776,193,15907.250000,1920177.500000
33.000044,0,23233,23427,151,16519.958984,1222143.750000
33.000044,1,37514,37755,193,16407.250000,1970354.000000
34.000044,0,24064,24260,151,17019.958984,1264405.250000
34.000044,1,38525,38774,193,16907.250000,2021842.500000
35.000044,0,24907,25104,152,17519.958984,1308530.750000
35.000044,1,39654,39916,202,17407.250000,2081075.000000
36.000044,0,25742,25954,170,18019.958984,1353161.250000
36.000044,1,40816,41085,209,17907.250000,2143097.500000
37.000044,0,26585,26813,176,18519.958984,1397972.250000
37.000044,1,41958,42229,211,18407.250000,2203737.500000
38.000044,0,27525,27754,180,19019.958984,1447323.750000
38.000044,1,42990,43264,226,18907.250000,2257972.000000
39.000044,0,28472,28703,180,19519.958984,1495491.750000
39.000044,1,43890,44165,226,19407.250000,2303645.500000
40.000044,0,29425,29656,180,20019.958984,1544209.250000
40.000044,1,44854,45134,226,19907.250000,2352768.500000
41.000044,0,30356,30600,199,20519.958984,1594187.750000
41.000044,1,45923,46228,242,20407.250000,2410474.500000
42.000044,0,31186,31439,204,21019.958984,1638820.750000
42.000044,1,47093,47395,247,20907.250000,2473174.500000
43.000044,0,32186,32444,204,21519.958984,1690573.750000
43.000044,1,48046,48343,247,21407.250000,2522317.500000
44.000044,0,33196,33457,205,22019.958984,1744201.750000
