time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.011607,0,88,98,0,633.250000,4454.500000
1.011607,1,23,27,0,266.051758,1164.000000
2.000003,0,211,218,0,1127.448242,10672.000000
2.000003,1,148,157,0,760.250000,7495.500000
3.000107,0,481,515,0,1627.500000,24407.500000
3.000107,1,583,622,0,1260.301758,29651.500000
4.000107,0,1669,1746,1,2127.500000,86767.500000
4.000107,1,1183,1217,4,1760.301758,61006.484375
5.000107,0,2992,3061,3,2627.500000,156618.500000
5.000107,1,1829,1867,8,2260.301758,95086.984375
6.000107,0,4296,4365,3,3127.500000,223144.500000
6.000107,1,2410,2446,8,2760.301758,124738.484375
7.000107,0,5704,5781,4,3627.500000,297379.500000
7.000107,1,2992,3033,12,3260.301758,155458.984375
8.000107,0,7091,7179,17,4127.500000,370560.000000
8.000107,1,3575,3638,32,3760.301758,186301.984375
9.000107,0,8527,8737,126,4627.500000,448536.500000
9.000107,1,4134,4227,59,4260.301758,216458.984375
10.000107,0,10005,10257,174,5127.500000,529395.500000
10.000107,1,4656,4805,120,4760.301758,245084.984375
11.000107,0,11445,11695,174,5627.500000,605686.500000
11.000107,1,5207,5353,120,5260.301758,274170.500000
12.000107,0,12869,13131,178,6127.500000,680178.000000
12.000107,1,5730,5887,125,5760.301758,301543.500000
13.000107,0,14295,14577,213,6627.500000,757110.500000
13.000107,1,6298,6478,149,6260.301758,332213.500000
14.000107,0,15665,15955,213,7127.500000,827155.500000
14.000107,1,6814,6989,149,6760.301758,358529.500000
15.000107,0,17121,17430,233,7627.500000,905780.000000
15.000107,1,7358,7588,197,7260.301758,387938.000000
16.000107,0,18546,18859,235,8127.500000,981013.500000
16.000107,1,7909,8136,199,7760.301758,417014.000000
17.000107,0,20078,20482,322,8627.500000,1064969.000000
17.000107,1,8377,8673,271,8260.301758,442666.500000
18.000107,0,21548,21987,358,9127.500000,1144812.000000
18.000107,1,8905,9221,283,8760.301758,471266.000000
19.000607,0,22903,23357,394,9627.750000,1215557.000000
19.000607,1,9435,9748,289,9260.551758,498921.500000
20.000107,0,24171,24629,394,10127.500000,1279948.000000
20.000107,1,9938,10249,289,9760.301758,524552.000000
21.000107,0,25363,25816,394,10627.500000,1340465.000000
21.000107,1,10501,10823,289,10260.301758,553155.500000
22.000107,0,26702,27169,394,11127.500000,1409399.000000
22.000107,1,11085,11407,289,10760.301758,583084.000000
23.000107,0,28129,28649,437,11627.500000,1486730.500000
23.000107,1,11653,12008,324,11260.301758,613889.000000
24.000107,0,29567,30128,491,12127.500000,1564325.000000
24.000107,1,12202,12586,359,11760.301758,643596.500000
25.000107,0,30872,31433,491,12627.500000,1631050.000000
25.000107,1,12767,13156,359,12260.301758,672617.000000
26.000107,0,32210,32766,493,13127.500000,1701190.000000
26.000107,1,13395,13786,362,12760.301758,705621.500000
27.000107,0,33403,33955,493,13627.500000,1761819.000000
27.000107,1,14001,14397,362,13260.301758,736466.500000
28.000107,0,34685,35279,512,14127.500000,1829857.500000
28.000107,1,14688,15099,371,13760.301758,772761.500000
29.000107,0,35990,36593,535,14627.500000,1899386.500000
29.000107,1,15370,15795,393,14260.301758,809184.000000
30.000107,0,37288,37891,535,15127.500000,1966248.000000
30.000107,1,15996,16419,393,14760.301758,841418.500000
31.000107,0,38653,39294,555,15627.500000,2037860.500000
31.000107,1,16609,17051,406,15260.301758,873429.000000
