time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.009308,0,32,35,0,312.520508,1617.500000
1.009308,1,8,11,0,75.373131,405.000000
1.009308,2,32,35,0,252.931183,1617.500000
1.009308,3,14,17,0,73.644287,708.000000
2.007129,0,78,80,0,561.975830,3944.000000
2.007129,1,56,60,0,324.828461,2831.303467
2.007129,2,76,77,0,502.386505,3840.500000
2.007129,3,52,53,0,323.099640,2628.000000
3.019129,0,153,161,0,814.975830,7739.000000
3.019129,1,109,115,0,577.828491,5512.303223
3.019129,2,111,113,0,755.386536,5608.000000
3.019129,3,83,86,0,576.099609,4194.000000
4.000308,0,346,350,0,1060.270508,17522.500000
4.000308,1,319,335,0,823.123108,16160.303711
4.000308,2,184,191,0,1000.681152,9297.000000
4.000308,3,142,144,0,821.394287,7189.654297
5.001629,0,444,449,0,1310.600830,22481.000000
5.001629,1,730,757,0,1073.453491,37114.804688
5.001629,2,298,303,0,1251.011475,15061.000000
5.001629,3,186,189,0,1071.724609,9435.654297
6.000308,0,502,507,0,1560.270508,25413.500000
6.000308,1,1243,1270,0,1323.123169,63170.804688
6.000308,2,389,391,0,1500.681152,19663.000000
6.000308,3,235,239,0,1321.394287,11937.654297
7.000308,0,560,563,0,1810.270508,28357.857422
7.000308,1,1995,2026,0,1573.123169,101417.804688
7.000308,2,438,442,0,1750.681152,22139.000000
7.000308,3,370,377,0,1571.394287,18818.654297
8.000308,0,630,637,0,2060.270508,31912.357422
8.000308,1,2650,2681,0,1823.123169,134665.296875
8.000308,2,494,497,0,2000.681152,24969.000000
8.000308,3,426,428,0,1821.394287,21651.154297
9.000308,0,754,768,0,2310.270508,38193.855469
9.000308,1,3307,3352,0,2073.123047,168093.796875
9.000308,2,556,558,0,2250.681152,28101.500000
9.000308,3,486,488,0,2071.394287,24688.654297
10.000308,0,912,915,0,2560.270508,46234.355469
10.000308,1,4143,4196,0,2323.123047,210519.796875
10.000308,2,603,605,0,2500.681152,30484.500000
10.000308,3,513,515,0,2321.394287,26063.654297
11.000308,0,1058,1077,0,2810.270508,53675.855469
11.000308,1,4992,5032,0,2573.123047,253552.296875
11.000308,2,646,648,0,2750.681152,32669.000000
11.000308,3,602,607,0,2571.394287,30576.154297
12.000308,0,1313,1328,0,3060.270508,66663.859375
12.000308,1,5840,5893,0,2823.123047,296698.312500
12.000308,2,693,695,0,3000.681152,35057.000000
12.000308,3,728,736,0,2821.394287,36957.656250
13.000308,0,1413,1418,0,3310.270508,71740.359375
13.000308,1,7023,7097,0,3073.123047,357120.812500
13.000308,2,761,768,0,3250.681152,38502.500000
13.000308,3,805,810,0,3071.394287,40897.656250
14.000308,0,1565,1589,0,3560.270508,79565.359375
14.000308,1,8546,8617,0,3323.123047,435236.312500
14.000308,2,845,847,0,3500.681152,42816.000000
14.000308,3,875,876,0,3321.394287,44472.656250
15.000308,0,2182,2364,124,3810.270508,112867.359375
15.000308,1,9791,9997,130,3573.123047,502651.312500
15.000308,2,948,956,4,3750.681152,48400.000000
15.000308,3,903,907,2,3571.394287,45981.656250
16.000308,0,2990,3844,742,4060.270508,157269.359375
16.000308,1,10946,11238,239,3823.123047,565782.312500
16.000308,2,984,995,9,4000.681152,50384.500000
16.000308,3,904,910,2,3821.394287,46036.656250
17.000308,0,4201,6015,1673,4310.270508,223693.859375
17.000308,1,11733,12084,311,4073.123047,608772.312500
17.000308,2,985,997,9,4250.681152,50440.000000
17.000308,3,905,913,2,4071.394287,46092.156250
18.000308,0,5537,7793,2193,4560.270508,295789.343750
18.000308,1,12322,12904,542,4323.123047,640633.312500
18.000308,2,1035,1072,32,4500.681152,53149.000000
18.000308,3,913,920,3,4321.394531,46531.656250
19.005808,0,6068,8271,2193,4811.645508,322933.343750
19.005808,1,12842,13400,542,4574.498047,667138.812500
19.005808,2,1082,1119,32,4752.056152,55542.000000
19.005808,3,1002,1018,3,4572.769531,51061.156250
20.000308,0,6140,8334,2193,5060.270508,326604.843750
20.000308,1,13112,13660,542,4823.123047,680847.312500
20.000308,2,1152,1189,32,5000.681152,59078.500000
20.000308,3,1297,1314,3,4821.394531,66063.656250
21.001808,0,6206,8404,2193,5310.645508,329950.343750
21.001808,1,13246,13792,542,5073.498047,687653.312500
21.001808,2,1246,1283,32,5251.056152,63856.000000
21.001808,3,1496,1506,3,5071.769531,76157.656250
22.016808,0,6274,8469,2193,5564.395508,333395.843750
22.016808,1,13313,13857,542,5327.248047,691042.812500
22.016808,2,1296,1333,32,5504.806152,66382.500000
22.016808,3,1543,1552,3,5325.519531,78532.156250
23.028808,0,6319,8516,2193,5817.395508,335672.343750
23.028808,1,13354,13898,542,5580.248047,693116.812500
23.028808,2,1407,1452,32,5757.806152,72018.500000
23.028808,3,1651,1667,3,5578.519531,84011.656250
24.000308,0,6355,8549,2193,6060.270508,337497.843750
24.000308,1,13420,13963,542,5823.123047,696489.312500
24.000308,2,1686,1740,32,6000.681152,86172.000000
24.000308,3,1841,1862,3,5821.394531,93652.156250
25.002308,0,6395,8591,2193,6310.770508,339527.343750
25.002308,1,13487,14034,542,6073.623047,699894.312500
25.002308,2,2086,2138,32,6251.181152,106468.500000
25.002308,3,2139,2162,3,6071.894531,108795.156250
26.000308,0,6473,8677,2193,6560.270508,343502.843750
26.000308,1,13533,14077,542,6323.123047,702222.812500
26.000308,2,2418,2463,32,6500.681152,123355.000000
26.000308,3,2511,2561,3,6321.394531,127682.156250
27.000308,0,6545,8740,2193,6810.270508,347276.343750
27.000308,1,13594,14138,542,6573.123047,705439.812500
27.000308,2,2709,2757,32,6750.681152,138668.500000
27.000308,3,3846,3940,15,6571.394531,197428.656250
28.000308,0,6604,8800,2193,7060.270508,350294.843750
28.000308,1,13642,14189,542,6823.123047,707889.812500
28.000308,2,3027,3077,32,7000.681152,154934.000000
28.000308,3,5170,5250,15,6821.394531,265482.156250
29.000308,0,6703,8915,2204,7310.270508,355646.343750
29.000308,1,13705,14256,547,7073.123047,711302.312500
29.000308,2,3419,3497,54,7250.681152,176185.500000
29.000308,3,6577,6823,155,7071.394531,341289.656250
30.000308,0,6805,9016,2209,7560.270508,361166.343750
30.000308,1,13747,14301,551,7323.123047,713572.812500
30.000308,2,3915,4008,68,7500.681152,203130.000000
30.000308,3,7937,8354,329,7321.394531,415317.156250
31.000308,0,6843,9061,2216,7810.270508,363244.843750
31.000308,1,13782,14338,553,7573.123047,715486.312500
31.000308,2,4391,4511,96,7750.681152,229193.000000
31.000308,3,9388,10021,544,7571.394531,494133.156250
32.000308,0,6936,9171,2220,8060.270508,368125.843750
32.000308,1,13843,14398,554,7823.123047,718715.312500
32.000308,2,4813,4930,100,8000.681152,251533.000000
32.000308,3,10683,11332,580,7821.394531,562323.625000
33.000308,0,7251,9485,2220,8310.270508,384255.343750
33.000308,1,13893,14453,554,8073.123047,721280.812500
33.000308,2,5198,5319,100,8250.681641,271345.500000
33.000308,3,11664,12288,581,8071.394531,612842.125000
34.003808,0,7398,9627,2220,8561.145508,391710.343750
34.003808,1,14057,14617,554,8323.998047,729617.312500
34.003808,2,5530,5644,100,8501.556641,288191.000000
34.003808,3,12149,12751,581,8322.269531,637484.125000
35.021808,0,7550,9774,2220,8815.645508,399438.343750
35.021808,1,14135,14692,554,8578.498047,733559.312500
35.021808,2,5686,5789,100,8756.056641,296092.500000
35.021808,3,12319,12906,581,8576.769531,646117.125000
36.000308,0,7624,9860,2220,9060.270508,403187.843750
36.000308,1,14233,14792,554,8823.123047,738538.812500
36.000308,2,5833,5949,100,9000.681641,303546.000000
36.000308,3,12382,12969,581,8821.394531,649307.625000
37.003808,0,7769,9996,2220,9311.145508,410553.843750
37.003808,1,14320,14881,554,9073.998047,742993.312500
37.003808,2,6209,6333,100,9251.556641,322738.000000
37.003808,3,12466,13059,581,9072.269531,653574.125000
38.000308,0,7853,10077,2220,9560.270508,414809.343750
38.000308,1,14371,14927,554,9323.123047,745585.312500
38.000308,2,6711,6845,100,9500.681641,348218.000000
38.000308,3,12819,13429,581,9321.394531,671578.625000
39.000308,0,8113,10354,2225,9810.270508,428255.343750
39.000308,1,14405,14961,554,9573.123047,747346.312500
39.000308,2,7438,7586,100,9750.681641,385739.500000
39.000308,3,13436,14089,591,9571.394531,703953.125000
40.000308,0,8388,10633,2234,10060.270508,442896.343750
40.000308,1,14442,14997,554,9823.123047,749335.312500
40.000308,2,8461,8637,109,10000.681641,440325.500000
40.000308,3,14094,14774,646,9821.394531,739219.625000
41.000308,0,8474,10709,2234,10310.270508,447508.843750
41.000308,1,14507,15072,559,10073.123047,752855.812500
41.000308,2,9850,10092,148,10250.681641,514827.000000
41.000308,3,14532,15222,664,10071.394531,762767.125000
42.000308,0,8501,10740,2237,10560.270508,448965.343750
42.000308,1,14530,15091,560,10323.123047,754116.812500
42.000308,2,11405,11766,278,10500.681641,598271.500000
42.000308,3,14896,15605,687,10321.394531,782405.625000
43.000308,0,8652,10911,2237,10810.270508,456713.843750
43.000308,1,14561,15126,560,10573.123047,755686.312500
43.000308,2,12649,12971,278,10750.681641,661777.500000
43.000308,3,15089,15786,687,10571.394531,792221.625000
44.000308,0,9101,11352,2237,11060.270508,479548.343750
44.000308,1,14610,15172,560,10823.123047,758162.312500
44.000308,2,13224,13527,278,11000.681641,691143.500000
44.000308,3,15188,15888,687,10821.394531,797234.625000
45.000308,0,9375,11615,2237,11310.270508,493478.843750
45.000308,1,14643,15206,560,11073.123047,759833.312500
45.000308,2,13642,13939,278,11250.681641,712454.000000
45.000308,3,15356,16058,687,11071.394531,805757.625000
46.010308,0,9496,11747,2237,11562.770508,499606.343750
46.010308,1,14703,15269,560,11325.623047,762870.312500
46.010308,2,13939,14234,278,11503.181641,727483.000000
46.010308,3,15694,16413,687,11323.894531,822962.125000
47.000308,0,9643,11889,2237,11810.270508,507110.843750
47.000308,1,14740,15302,560,11573.123047,764760.312500
47.000308,2,14258,14553,278,11750.681641,743794.000000
47.000308,3,16245,16977,687,11571.394531,851044.625000
48.000308,0,9727,11968,2237,12060.270508,511440.343750
48.000308,1,14794,15361,560,11823.123047,767558.812500
48.000308,2,14666,14966,278,12000.681641,764840.000000
48.000308,3,17262,18013,689,11821.394531,903278.625000
49.003808,0,9774,12014,2237,12311.145508,513855.843750
49.003808,1,14913,15480,560,12073.998047,773705.312500
49.003808,2,15077,15377,278,12251.556641,786014.000000
49.003808,3,18058,18782,689,12072.269531,943991.125000
50.000308,0,9810,12048,2237,12560.270508,515674.843750
50.000308,1,14993,15556,560,12323.123047,777775.312500
50.000308,2,15625,15940,278,12500.681641,813915.500000
50.000308,3,18666,19399,689,12321.394531,974878.625000
51.000308,0,9945,12207,2241,12810.270508,522868.843750
51.000308,1,15110,15698,576,12573.123047,784102.312500
51.000308,2,16498,16883,323,12750.681641,860569.000000
51.000308,3,19392,20142,728,12571.394531,1013238.625000
52.000308,0,10220,12478,2253,13060.270508,537466.875000
52.000308,1,15252,15838,580,12823.123047,791706.812500
52.000308,2,17803,18221,345,13000.681641,930252.000000
52.000308,3,19643,20391,737,12821.394531,1026669.125000
53.000308,0,10332,12586,2253,13310.270508,543159.375000
53.000308,1,15380,15967,580,13073.123047,798248.812500
53.000308,2,19139,19556,345,13250.681641,998070.500000
53.000308,3,19741,20490,737,13071.394531,1031666.625000
54.000308,0,10370,12626,2253,13560.270508,545093.875000
54.000308,1,15564,16155,580,13323.123047,807641.812500
54.000308,2,20427,20835,345,13500.681641,1063574.500000
54.000308,3,19884,20627,737,13321.394531,1038984.125000
55.000308,0,10491,12767,2253,13810.270508,551276.375000
55.000308,1,15719,16307,580,13573.123047,815564.812500
55.000308,2,21765,22199,345,13750.681641,1132300.500000
55.000308,3,19937,20681,737,13571.394531,1041679.125000
56.000308,0,10746,13264,2481,14060.270508,565311.875000
56.000308,1,15800,16399,596,13823.123047,820025.312500
56.000308,2,23365,24024,551,14000.681641,1220396.000000
56.000308,3,20001,20805,793,13821.394531,1045208.625000
57.000308,0,10953,13537,2582,14310.270508,576576.375000
57.000308,1,15891,16496,597,14073.123047,824932.812500
57.000308,2,24975,25734,673,14250.681641,1307763.500000
57.000308,3,20091,20923,822,14071.394531,1050048.625000
58.000308,0,11119,13711,2582,14560.270508,585194.375000
58.000308,1,16031,16639,598,14323.123047,832151.312500
58.000308,2,26452,27201,673,14500.681641,1384046.500000
58.000308,3,20230,21069,823,14321.394531,1057275.125000
59.000308,0,11229,13813,2582,14810.270508,591026.875000
59.000308,1,16178,16784,598,14573.123047,839919.812500
59.000308,2,27704,28450,675,14750.681641,1450219.500000
59.000308,3,20701,21562,829,14571.394531,1082060.125000
60.000308,0,11232,13815,2582,15060.270508,591189.375000
60.000308,1,16319,16939,614,14823.123047,847603.812500
60.000308,2,28932,29741,741,15000.681641,1516970.500000
60.000308,3,21325,22283,932,14821.394531,1116153.625000
61.000308,0,11270,13854,2582,15310.270508,593119.375000
61.000308,1,16383,17000,614,15073.123047,850856.812500
61.000308,2,30014,30802,741,15250.681641,1572069.000000
61.000308,3,21749,22699,932,15071.394531,1137700.625000
62.000308,0,11361,13948,2582,15560.270508,597730.875000
62.000308,1,16422,17040,614,15323.123047,852838.812500
62.000308,2,30759,31540,741,15500.681641,1609851.500000
62.000308,3,21886,22827,932,15321.394531,1144639.125000
63.000308,0,11417,14001,2582,15810.270508,600566.875000
63.000308,1,16475,17093,614,15573.123047,855537.812500
63.000308,2,31585,32372,741,15750.681641,1651733.500000
63.000308,3,22023,22964,932,15571.394531,1151614.625000
64.000308,0,11458,14042,2582,16060.270508,602638.375000
64.000308,1,16526,17144,614,15823.123047,858120.312500
64.000308,2,32442,33246,741,16000.681641,1695170.000000
64.000308,3,22110,23053,932,15821.394531,1156016.625000
65.000308,0,11487,14071,2582,16310.270508,604159.375000
65.000308,1,16593,17216,618,16073.123047,861619.812500
65.000308,2,33969,34892,796,16250.681641,1775265.500000
65.000308,3,22245,23184,932,16071.394531,1162924.125000
66.000308,0,11513,14113,2597,16560.271484,605590.875000
66.000308,1,16641,17264,620,16323.123047,864260.812500
66.000308,2,35862,37411,1431,16500.681641,1879529.500000
66.000308,3,22278,23220,935,16321.394531,1164739.125000
67.000308,0,11544,14144,2597,16810.271484,607202.875000
67.000308,1,16772,17412,622,16573.123047,870977.312500
67.000308,2,37226,38730,1469,16750.681641,1950638.000000
67.000308,3,22384,23331,941,16571.394531,1170241.125000
68.001308,0,11586,14187,2597,17060.521484,609327.375000
68.001308,1,17040,17678,622,16823.373047,884561.312500
68.001308,2,37647,39131,1469,17000.931641,1971928.500000
68.001308,3,22440,23387,941,16821.644531,1173084.625000
69.003808,0,11650,14249,2597,17311.146484,612564.875000
69.003808,1,17332,17971,622,17073.998047,899351.812500
