time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.013865,0,56,58,0,457.117188,2831.694824
1.013865,1,0,2,0,12.380028,0.000000
1.013865,2,24,25,0,381.592834,1212.000000
1.013865,3,10,12,0,113.833336,505.000000
2.026365,0,97,99,0,710.242188,4912.251953
2.026365,1,61,70,0,265.505035,3103.520020
2.026365,2,88,91,0,634.717834,4466.113770
2.026365,3,92,97,0,366.958344,4663.500000
3.000365,0,166,170,0,953.742188,8421.251953
3.000365,1,238,249,0,509.005035,12062.520508
3.000365,2,155,161,0,878.217834,7871.113770
3.000365,3,162,164,0,610.458313,8205.500000
4.002365,0,233,235,0,1204.242188,11814.251953
4.002365,1,466,480,0,759.505005,23598.519531
4.002365,2,229,232,0,1128.717773,11622.614258
4.002365,3,238,242,0,860.958313,12054.000000
5.017865,0,316,322,0,1458.117188,16025.251953
5.017865,1,682,694,0,1013.380005,34527.519531
5.017865,2,329,337,0,1382.592773,16685.113281
5.017865,3,310,312,0,1114.833374,15704.500000
6.000365,0,460,471,0,1703.742188,23365.751953
6.000365,1,917,932,0,1259.005005,46427.019531
6.000365,2,583,599,0,1628.217773,29618.613281
6.000365,3,380,382,0,1360.458374,19250.500000
7.000365,0,689,700,0,1953.742188,35050.750000
7.000365,1,1183,1195,0,1509.005005,59886.019531
7.000365,2,864,873,0,1878.217773,43878.613281
7.000365,3,465,471,0,1610.458374,23552.000000
8.010365,0,932,953,0,2206.242188,47440.750000
8.010365,1,1404,1418,0,1761.505005,71093.523438
8.010365,2,1150,1173,0,2130.717773,58405.613281
8.010365,3,619,627,0,1862.958374,31353.000000
9.000365,0,1281,1292,0,2453.742188,65117.250000
9.000365,1,1736,1755,0,2009.005005,87927.023438
9.000365,2,1434,1452,0,2378.217773,72793.617188
9.000365,3,744,748,0,2110.458252,37673.500000
10.000365,0,1502,1509,0,2703.742188,76300.250000
10.000365,1,2113,2131,0,2259.005127,107057.523438
10.000365,2,1673,1678,0,2628.217773,84896.117188
10.000365,3,985,1000,0,2360.458252,49900.500000
11.006365,0,1709,1720,0,2955.242188,86904.750000
11.006365,1,2733,2768,0,2510.505127,138781.015625
11.006365,2,1736,1738,0,2879.717773,88109.117188
11.006365,3,1185,1190,0,2611.958252,60023.000000
12.000365,0,1864,1869,0,3203.742188,94876.250000
12.000365,1,3704,3769,0,2759.005127,188296.515625
12.000365,2,1768,1770,0,3128.217773,89753.617188
12.000365,3,1263,1275,0,2860.458252,63977.500000
13.000365,0,1925,1928,0,3453.742188,98053.250000
13.000365,1,5185,5322,39,3009.005127,265137.031250
13.000365,2,1808,1816,1,3378.217773,91844.617188
13.000365,3,1551,1576,4,3110.458252,79043.500000
14.000365,0,1991,2002,7,3703.742188,101662.750000
14.000365,1,6781,7394,476,3259.005127,352837.531250
14.000365,2,1914,1926,10,3628.217773,97630.617188
14.000365,3,1783,1820,21,3360.458252,91733.500000
15.000365,0,2097,2130,26,3953.742188,107517.750000
15.000365,1,8461,10310,1671,3509.005127,445540.531250
15.000365,2,1943,1970,23,3878.217773,99230.117188
15.000365,3,1968,2017,41,3610.458252,101931.000000
16.000365,0,2195,2255,55,4203.742188,112911.250000
16.000365,1,10182,13466,3114,3759.005127,540504.000000
16.000365,2,2018,2050,31,4128.217773,103351.617188
16.000365,3,2074,2134,53,3860.458252,107748.500000
17.000365,0,2258,2330,70,4453.742188,116389.750000
17.000365,1,11948,16582,4445,4009.005127,638039.500000
17.000365,2,2067,2122,48,4378.217773,106055.117188
17.000365,3,2196,2274,70,4110.458496,114476.000000
18.000365,0,2295,2367,71,4703.742188,118434.250000
18.000365,1,13766,19842,5909,4259.004883,738267.500000
18.000365,2,2128,2274,136,4628.217773,109431.117188
18.000365,3,2280,2365,82,4360.458496,119109.000000
19.000365,0,2348,2438,84,4953.742188,121340.750000
19.000365,1,15460,21953,6403,4509.004883,831285.000000
19.000365,2,2326,2521,184,4878.217773,120314.617188
19.000365,3,2335,2444,102,4610.458496,122139.000000
20.000365,0,2502,2595,84,5203.742188,129329.750000
20.000365,1,16832,23315,6408,4759.004883,902286.500000
20.000365,2,2549,2747,186,5128.217773,131883.609375
20.000365,3,2417,2523,103,4860.458496,126442.000000
21.000365,0,2671,2760,84,5453.742188,138052.250000
21.000365,1,18009,24458,6410,5009.004883,962846.000000
21.000365,2,2896,3095,186,5378.217773,149676.609375
21.000365,3,2483,2589,103,5110.458496,129841.000000
22.000365,0,2743,2830,84,5703.742188,141689.250000
22.000365,1,18812,25275,6410,5259.004883,1003547.000000
22.000365,2,3030,3220,186,5628.217773,156452.109375
22.000365,3,2551,2656,103,5360.458496,133280.000000
23.000365,0,2935,3033,84,5953.742188,151611.250000
