time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.007965,0,60,63,0,323.648010,3036.500000
1.007965,1,0,0,0,0.000000,0.000000
1.007965,2,35,36,0,392.703949,1768.000000
1.007965,3,35,38,1,265.418701,1768.432739
2.022465,0,104,108,1,603.805359,5264.500000
2.022465,1,23,27,0,173.430511,1162.000000
2.022465,2,67,70,0,672.861267,3384.000000
2.022465,3,87,91,1,545.576050,4396.432617
3.037965,0,196,204,2,857.680359,9926.500000
3.037965,1,79,80,0,427.305511,3991.720459
3.037965,2,111,115,0,926.736267,5607.500000
3.037965,3,154,158,2,799.451050,7783.932617
4.000465,0,454,475,5,1098.305420,23011.000000
4.000465,1,124,133,0,667.930481,6288.832031
4.000465,2,153,157,1,1167.361328,7745.223633
4.000465,3,191,196,3,1040.076050,9666.544922
5.021965,0,645,657,6,1353.680420,32679.000000
5.021965,1,244,252,0,923.305481,12363.332031
5.021965,2,192,195,1,1422.736328,9723.223633
5.021965,3,241,247,3,1295.451050,12202.044922
6.000465,0,809,826,9,1598.305420,40982.000000
6.000465,1,467,484,2,1167.930542,23746.832031
6.000465,2,278,284,2,1667.361328,14089.723633
6.000465,3,290,296,4,1540.076050,14694.544922
7.000465,0,897,910,9,1848.305420,45429.000000
7.000465,1,713,732,4,1417.930542,36211.332031
7.000465,2,320,324,3,1917.361328,16211.223633
7.000465,3,329,336,4,1790.076050,16665.544922
8.011965,0,954,968,11,2101.180420,48315.000000
8.011965,1,980,1009,6,1670.805542,49763.332031
8.011965,2,357,362,3,2170.236328,18083.224609
8.011965,3,372,379,4,2042.951050,18837.544922
9.000465,0,993,1008,12,2348.305420,50286.000000
9.000465,1,1350,1387,9,1917.930542,68507.335938
9.000465,2,395,401,3,2417.361328,20002.724609
9.000465,3,439,446,4,2290.076172,22224.044922
10.009465,0,1078,1097,12,2600.555420,54581.000000
10.009465,1,1992,2042,18,2170.180420,101167.835938
10.009465,2,456,466,3,2669.611328,23085.724609
10.009465,3,512,520,5,2542.326172,25913.544922
11.000465,0,1339,1373,16,2848.305420,67876.000000
11.000465,1,2521,2561,23,2417.930420,127965.835938
11.000465,2,706,727,4,2917.361328,35870.222656
11.000465,3,566,575,5,2790.076172,28681.544922
12.001465,0,1769,1810,19,3098.555420,89710.000000
12.001465,1,2748,2782,24,2668.180420,139450.328125
12.001465,2,1014,1038,6,3167.611328,51548.222656
12.001465,3,684,699,7,3040.326172,34696.542969
13.000465,0,2239,2277,22,3348.305420,113556.500000
13.000465,1,2904,2940,25,2917.930420,147343.328125
13.000465,2,1401,1428,10,3417.361328,71202.226562
13.000465,3,804,817,8,3290.076172,40822.542969
14.012965,0,2407,2436,27,3601.430420,122048.000000
14.012965,1,3142,3178,27,3171.055420,159407.328125
14.012965,2,1789,1829,11,3670.486328,90905.226562
14.012965,3,873,882,8,3543.201172,44325.542969
15.000965,0,2450,2480,27,3848.430420,124254.500000
15.000965,1,3394,3449,31,3418.055420,172346.828125
15.000965,2,2407,2445,17,3917.486328,122361.726562
15.000965,3,918,928,8,3790.201172,46627.042969
16.001965,0,2491,2522,28,4098.680176,126351.500000
16.001965,1,3934,4011,38,3668.305420,199784.828125
16.001965,2,2761,2797,22,4167.736328,140275.218750
16.001965,3,977,987,8,4040.451172,49611.542969
17.000465,0,2534,2567,28,4348.305176,128568.500000
17.000465,1,4751,4856,46,3917.930420,241451.828125
17.000465,2,2988,3024,24,4417.361328,151818.718750
17.000465,3,1017,1027,8,4290.076172,51632.542969
18.000465,0,2583,2613,28,4598.305176,131113.500000
18.000465,1,6139,6301,73,4167.930664,313712.343750
18.000465,2,3341,3388,26,4667.361328,170297.718750
18.000465,3,1047,1058,8,4540.076172,53203.042969
19.000465,0,2588,2618,28,4848.305176,131385.500000
19.000465,1,7650,8272,509,4417.930664,396905.843750
19.000465,2,3750,3886,101,4917.361328,192739.218750
19.000465,3,1109,1128,14,4790.076172,56605.542969
20.000465,0,2606,2644,33,5098.305176,132371.500000
20.000465,1,9088,10181,994,4667.930664,475935.843750
20.000465,2,4166,4416,223,5167.361328,215588.718750
20.000465,3,1224,1266,32,5040.076172,62932.542969
21.000465,0,2618,2656,35,5348.305176,133026.000000
21.000465,1,10462,12100,1535,4917.930664,551648.812500
21.000465,2,4588,4929,315,5417.361328,238760.218750
21.000465,3,1394,1455,49,5290.076172,72290.046875
22.000465,0,2625,2668,39,5598.305176,133413.500000
22.000465,1,11867,14009,2038,5167.930664,628996.812500
22.000465,2,4951,5473,483,5667.361328,258779.718750
22.000465,3,1599,1721,105,5540.076172,83619.546875
23.000465,0,2625,2669,39,5848.305176,133413.500000
23.000465,1,13187,15970,2681,5417.930664,701930.312500
23.000465,2,5367,6283,858,5917.361328,281769.218750
23.000465,3,1841,2036,178,5790.076172,97017.046875
24.000465,0,2632,2677,39,6098.305176,133799.000000
24.000465,1,14385,17686,3212,5667.930664,768045.312500
24.000465,2,5855,7164,1274,6167.361328,308715.218750
24.000465,3,2121,2426,281,6040.076172,112490.546875
25.000465,0,2663,2712,41,6348.305176,135464.500000
25.000465,1,15462,18855,3331,5917.930664,826549.312500
25.000465,2,6366,7795,1404,6417.361328,336467.218750
25.000465,3,2485,2804,294,6290.076172,132171.046875
26.000465,0,2786,2838,42,6598.305176,142024.000000
26.000465,1,16344,19764,3370,6167.930664,873720.812500
26.000465,2,6883,8334,1420,6667.361328,364057.218750
26.000465,3,2925,3259,310,6540.076172,155672.546875
27.000465,0,2841,2903,49,6848.305176,145001.500000
27.000465,1,17296,20785,3427,6417.930664,925365.312500
27.000465,2,7497,9043,1494,6917.361328,397457.218750
27.000465,3,3281,3618,319,6790.076172,174960.046875
28.000465,0,2978,3089,93,7098.305176,152528.500000
28.000465,1,18198,21760,3515,6667.930664,974692.812500
28.000465,2,8178,9949,1728,7167.361328,434832.218750
28.000465,3,3549,3917,347,7040.076172,189724.546875
29.000465,0,3221,3354,115,7348.305176,165802.000000
29.000465,1,18838,22425,3557,6917.930664,1009509.312500
29.000465,2,8911,10783,1820,7417.361328,474697.218750
29.000465,3,3899,4318,396,7290.076172,208862.046875
30.000465,0,3445,3652,181,7598.305176,178166.500000
30.000465,1,19373,23287,3864,7167.930664,1039054.312500
30.000465,2,9779,12175,2324,7667.361328,522648.218750
30.000465,3,4257,4742,462,7540.076172,228631.046875
31.000465,0,3820,4114,255,7848.305176,198742.500000
31.000465,1,19840,23884,4016,7417.930664,1064603.375000
31.000465,2,10629,13281,2614,7917.361328,569160.250000
31.000465,3,4550,5070,505,7790.076172,244732.046875
32.000465,0,4339,4634,260,8098.305176,225593.500000
32.000465,1,20229,24277,4023,7667.930664,1084726.375000
32.000465,2,11344,14000,2627,8167.361328,606031.250000
32.000465,3,4767,5285,508,8040.076172,255963.546875
33.000465,0,4828,5118,264,8348.305664,250431.500000
33.000465,1,20462,24493,4025,7917.930664,1096521.875000
33.000465,2,11937,14617,2636,8417.361328,636221.750000
33.000465,3,4958,5476,509,8290.076172,265648.531250
34.000465,0,5336,5694,308,8598.305664,277741.000000
34.000465,1,20504,24533,4027,8167.930664,1098714.375000
34.000465,2,13044,15768,2661,8667.361328,694713.250000
34.000465,3,5153,5680,515,8540.076172,276139.531250
35.000465,0,5988,6537,490,8848.305664,313607.500000
35.000465,1,20540,24575,4032,8417.930664,1100685.375000
35.000465,2,14175,17291,3029,8917.361328,756699.250000
35.000465,3,5311,5835,520,8790.076172,284771.031250
36.000465,0,6687,7490,743,9098.305664,352135.500000
36.000465,1,20548,24587,4036,8667.930664,1101128.375000
36.000465,2,15357,19202,3728,9167.361328,821927.750000
36.000465,3,5395,5948,546,9040.076172,289421.031250
37.000465,0,7408,8698,1201,9348.305664,391881.000000
37.000465,1,20548,24588,4036,8917.930664,1101128.375000
37.000465,2,16532,21113,4486,9417.361328,886604.750000
37.000465,3,5472,6025,550,9290.076172,293668.031250
38.000465,0,8409,10245,1742,9598.305664,447118.500000
38.000465,1,20548,24589,4036,9167.930664,1101128.375000
38.000465,2,17491,22704,5123,9667.361328,939547.250000
38.000465,3,5498,6057,557,9540.076172,295107.031250
39.000465,0,9241,11746,2413,9848.305664,493066.500000
39.000465,1,20583,24637,4045,9417.930664,1103060.875000
39.000465,2,18573,24267,5623,9917.361328,999145.250000
39.000465,3,5526,6088,560,9790.076172,296644.031250
40.000465,0,10364,13176,2723,10098.305664,554604.500000
40.000465,1,20658,24713,4047,9667.930664,1107138.375000
40.000465,2,19340,25088,5722,10167.361328,1040987.250000
40.000465,3,5536,6104,565,10040.076172,297197.531250
41.000465,0,11792,14865,2969,10348.305664,633093.500000
41.000465,1,20691,24749,4049,9917.930664,1108955.375000
41.000465,2,19847,25739,5854,10417.361328,1068908.250000
41.000465,3,5545,6118,568,10290.076172,297696.031250
42.000465,0,13191,16433,3156,10598.305664,709780.500000
42.000465,1,20727,24784,4050,10167.930664,1110922.875000
42.000465,2,20356,26313,5920,10667.361328,1096687.750000
42.000465,3,5582,6164,575,10540.076172,299712.531250
43.000465,0,14470,17757,3213,10848.305664,778728.000000
43.000465,1,20785,24846,4053,10417.930664,1114069.375000
43.000465,2,20941,26929,5954,10917.361328,1128284.750000
43.000465,3,5634,6215,577,10790.076172,302528.531250
44.000465,0,15723,19095,3276,11098.305664,844609.000000
44.000465,1,20867,24931,4053,10667.930664,1118369.375000
44.000465,2,21515,27537,5986,11167.361328,1158384.750000
44.000465,3,5672,6254,577,11040.076172,304518.031250
45.000465,0,16984,20872,3792,11348.305664,914187.500000
45.000465,1,20958,25080,4107,10917.930664,1123394.375000
45.000465,2,22075,28287,6167,11417.361328,1189273.250000
45.000465,3,5739,6327,583,11290.076172,308217.031250
