time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.005188,0,67,76,0,247.171371,3392.000000
1.005188,1,6,8,0,49.490696,303.000000
1.005188,2,42,47,0,255.818832,2124.000000
1.005188,3,89,97,1,425.987335,4503.000000
2.020688,0,311,339,1,501.046356,15813.500000
2.020688,1,24,26,1,303.365692,1220.962769
2.020688,2,307,320,0,509.693848,15589.000000
2.020688,3,151,155,2,679.862305,7638.500000
3.000299,0,783,825,6,745.949097,39865.000000
3.000299,1,46,51,1,548.268433,2332.962891
3.000299,2,527,539,2,754.596558,26724.000000
3.000299,3,153,156,2,924.765076,7739.500000
4.000299,0,1837,1920,23,995.949097,94575.000000
4.000299,1,92,97,1,798.268433,4715.573730
4.000299,2,787,807,4,1004.596558,40178.441406
4.000299,3,206,213,2,1174.765015,10504.448242
5.000299,0,2834,2911,39,1245.949097,145993.500000
5.000299,1,134,139,2,1048.268433,6849.073730
5.000299,2,1288,1332,9,1254.596558,65753.945312
5.000299,3,274,281,2,1424.765015,13957.948242
6.000299,0,3281,3345,43,1495.949097,168742.500000
6.000299,1,164,169,2,1298.268433,8373.073242
6.000299,2,2056,2132,21,1504.596558,104877.945312
6.000299,3,324,330,3,1674.765015,16502.447266
7.000299,0,3759,3832,48,1745.949097,193307.000000
7.000299,1,197,202,3,1548.268433,10055.073242
7.000299,2,3069,3143,32,1754.596558,156560.937500
7.000299,3,402,412,3,1924.765015,20493.447266
8.000299,0,4139,4206,51,1995.949097,212706.500000
8.000299,1,252,260,4,1798.268433,12879.073242
8.000299,2,3977,4074,41,2004.596558,203067.437500
8.000299,3,428,433,3,2174.765137,21825.947266
9.000299,0,4768,4939,109,2245.948975,246121.500000
9.000299,1,350,372,12,2048.268311,18153.074219
9.000299,2,5084,5239,102,2254.596680,262032.937500
9.000299,3,440,447,4,2424.765137,22479.947266
10.000299,0,5719,6037,270,2495.948975,297404.000000
10.000299,1,410,425,13,2298.268311,21400.074219
10.000299,2,6038,6240,139,2504.596680,313401.437500
10.000299,3,448,458,5,2674.765137,22905.447266
11.000299,0,6518,7841,1223,2745.948975,341474.500000
11.000299,1,412,427,13,2548.268311,21507.574219
11.000299,2,7209,7775,474,2754.596680,377842.937500
11.000299,3,456,466,6,2924.765137,23339.447266
12.000299,0,7322,9908,2476,2995.948975,385886.000000
12.000299,1,437,467,23,2798.268311,22880.574219
12.000299,2,8359,9485,1050,3004.596680,441108.437500
12.000299,3,461,473,7,3174.765137,23614.447266
13.000299,0,8265,11583,3283,3245.948975,437495.000000
13.000299,1,458,487,25,3048.268311,24035.574219
13.000299,2,9350,10677,1278,3254.596680,495383.437500
13.000299,3,496,525,18,3424.765137,25511.447266
14.000299,0,9012,12385,3311,3495.948975,476308.500000
14.000299,1,472,502,25,3298.268311,24762.574219
14.000299,2,10068,11394,1284,3504.596680,532158.437500
14.000299,3,635,669,22,3674.765137,32659.947266
15.000299,0,10011,13411,3336,3745.948975,528664.500000
15.000299,1,510,542,25,3548.268311,26775.074219
15.000299,2,10814,12145,1295,3754.596680,571318.437500
15.000299,3,694,727,23,3924.765137,35788.949219
16.000299,0,10900,14291,3349,3995.948975,574620.000000
16.000299,1,542,575,26,3798.268311,28425.574219
16.000299,2,11464,12808,1298,4004.596680,604972.437500
16.000299,3,761,794,25,4174.765137,39245.449219
17.000299,0,11909,15541,3560,4245.949219,629017.000000
17.000299,1,595,634,30,4048.268311,31292.074219
17.000299,2,12324,13857,1465,4254.596680,651637.937500
17.000299,3,784,815,25,4424.765137,40469.949219
18.000299,0,12583,16356,3735,4495.949219,665656.000000
18.000299,1,627,664,32,4298.268555,33026.074219
18.000299,2,13596,15301,1625,4504.596680,721077.937500
18.000299,3,793,825,25,4674.765137,40958.449219
19.000299,0,13043,16843,3779,4745.949219,689635.500000
19.000299,1,642,681,32,4548.268555,33792.074219
19.000299,2,14799,16504,1650,4754.596680,783614.437500
19.000299,3,795,827,25,4924.765137,41067.949219
20.000299,0,13480,17296,3785,4995.949219,711987.000000
20.000299,1,678,717,32,4798.268555,35619.574219
20.000299,2,15811,17520,1653,5004.596680,835192.437500
20.000299,3,833,867,25,5174.765137,43021.949219
21.000799,0,13886,17693,3786,5246.074219,732666.500000
21.000799,1,701,739,32,5048.393555,36807.574219
21.000799,2,16883,18594,1659,5254.721680,889960.937500
21.000799,3,866,899,25,5424.890137,44701.949219
22.000299,0,14382,18194,3801,5495.949219,758253.000000
22.000299,1,714,755,32,5298.268555,37480.574219
22.000299,2,18134,19887,1666,5504.596680,954733.437500
22.000299,3,897,930,25,5674.765137,46304.449219
23.000299,0,14541,18358,3812,5745.949219,766742.000000
23.000299,1,779,841,45,5548.268555,41005.074219
23.000299,2,19836,21938,1961,5754.596680,1046944.437500
23.000299,3,951,1009,41,5924.765137,49253.949219
24.000299,0,14640,18507,3853,5995.949219,772195.500000
24.000299,1,875,961,72,5798.268555,46288.074219
24.000299,2,21510,24460,2851,6004.596680,1139147.500000
24.000299,3,1061,1128,54,6174.765137,55301.449219
25.000299,0,14757,18621,3859,6245.949219,778322.000000
25.000299,1,954,1041,75,6048.268555,50420.074219
25.000299,2,22854,25801,2891,6254.596680,1208686.500000
25.000299,3,1276,1358,59,6424.765137,66415.945312
26.000299,0,14874,18758,3869,6495.949219,784527.000000
26.000299,1,994,1077,75,6298.268555,52489.574219
26.000299,2,24092,27136,2949,6504.596680,1273626.000000
26.000299,3,1677,1780,71,6674.765137,87487.945312
27.000299,0,15072,19117,4024,6745.949219,795454.000000
27.000299,1,1016,1106,82,6548.268555,53703.574219
27.000299,2,25469,28961,3398,6754.596680,1349427.000000
27.000299,3,2057,2362,247,6924.765137,108490.445312
28.000299,0,15212,19306,4087,6995.949219,803023.000000
28.000299,1,1024,1113,82,6798.268555,54146.074219
28.000299,2,26561,30068,3459,7004.596680,1408104.500000
28.000299,3,2779,3305,468,7174.765137,146978.953125
29.000299,0,15413,19532,4100,7245.949219,813829.500000
29.000299,1,1025,1116,82,7048.268555,54201.074219
29.000299,2,27326,30842,3473,7254.596680,1449161.000000
29.000299,3,3792,4359,510,7424.765137,201609.453125
30.000299,0,15571,19677,4103,7495.949219,822185.000000
30.000299,1,1048,1140,82,7298.268555,55404.574219
30.000299,2,28259,31853,3518,7504.596680,1498776.000000
30.000299,3,4608,5213,543,7674.765137,245057.953125
31.000299,0,15613,19726,4112,7745.949219,824488.000000
31.000299,1,1080,1182,88,7548.268555,57168.074219
31.000299,2,29223,33003,3717,7754.596680,1551838.500000
31.000299,3,5547,6369,755,7924.765137,296701.437500
32.000299,0,15623,19740,4112,7995.949219,824995.000000
32.000299,1,1161,1268,96,7798.268555,61421.574219
32.000299,2,29995,33760,3743,8004.596680,1592692.500000
32.000299,3,6582,7442,786,8174.765137,351237.437500
33.000299,0,15675,19794,4114,8245.949219,827711.500000
33.000299,1,1221,1332,98,8048.268555,64607.574219
33.000299,2,30324,34090,3749,8254.596680,1610190.500000
33.000299,3,8070,8975,817,8424.764648,430151.437500
34.000299,0,15769,19910,4131,8495.949219,832850.000000
34.000299,1,1298,1419,106,8298.268555,68797.570312
34.000299,2,30618,34424,3780,8504.596680,1626187.500000
34.000299,3,9583,10677,999,8674.764648,512914.437500
35.000299,0,15957,20289,4299,8745.949219,843204.500000
35.000299,1,1378,1507,117,8548.268555,73174.570312
35.000299,2,30916,34730,3803,8754.596680,1642469.500000
35.000299,3,10996,12329,1242,8924.764648,590635.437500
36.000299,0,16423,20914,4469,8995.949219,868530.000000
36.000299,1,1397,1524,117,8798.268555,74209.570312
36.000299,2,31026,34838,3810,9004.596680,1648442.000000
36.000299,3,12380,13858,1392,9174.764648,665976.437500
37.000299,0,16710,21187,4472,9245.949219,883187.500000
37.000299,1,1407,1536,117,9048.268555,74717.070312
37.000299,2,31107,34924,3811,9254.596680,1652554.500000
37.000299,3,13548,15007,1400,9424.764648,725525.437500
38.000299,0,16755,21234,4472,9495.949219,885466.500000
38.000299,1,1449,1578,117,9298.268555,76850.570312
38.000299,2,31229,35051,3814,9504.596680,1658731.000000
38.000299,3,14750,16240,1409,9674.764648,786686.937500
39.000299,0,16820,21296,4474,9745.949219,888903.000000
39.000299,1,1537,1670,117,9548.268555,81539.570312
39.000299,2,31376,35197,3816,9754.596680,1666474.000000
39.000299,3,16377,17981,1494,9924.764648,873039.937500
40.000299,0,16822,21300,4474,9995.949219,889007.500000
40.000299,1,1614,1748,122,9798.268555,85706.570312
40.000299,2,31429,35255,3823,10004.596680,1669336.500000
40.000299,3,18214,20006,1675,10174.764648,972296.437500
41.000299,0,16844,21328,4479,10245.949219,890222.500000
41.000299,1,1631,1765,123,10048.268555,86641.070312
41.000299,2,31439,35263,3823,10254.596680,1669888.500000
41.000299,3,20148,22618,2328,10424.764648,1078388.000000
