time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.000235,0,25,27,0,179.920731,1263.000000
1.000235,1,32,34,0,225.156631,1617.500000
1.000235,2,13,15,1,125.106262,657.000000
1.000235,3,28,29,0,236.061737,1415.000000
2.002098,0,73,77,0,430.386444,3689.000000
2.002098,1,58,60,0,475.622345,2930.500000
2.002098,2,20,22,1,375.571960,1011.500000
2.002098,3,191,204,3,486.527435,9673.500000
3.007425,0,212,223,1,681.718201,10722.000000
3.007425,1,94,95,0,726.954102,4754.000000
3.007425,2,54,57,1,626.903687,2731.500000
3.007425,3,316,327,5,737.859192,15999.500000
4.019425,0,386,398,3,934.718201,19533.500000
4.019425,1,135,138,1,979.954102,6838.000000
4.019425,2,137,148,2,879.903687,6936.500000
4.019425,3,372,380,5,990.859192,18829.000000
5.000235,0,473,480,5,1179.920776,23932.000000
5.000235,1,164,166,1,1225.156616,8304.500000
5.000235,2,198,208,3,1125.106201,10023.500000
5.000235,3,426,432,5,1236.061768,21558.000000
6.004598,0,570,589,7,1431.011475,28839.500000
6.004598,1,212,215,1,1476.247314,10757.588867
6.004598,2,494,516,5,1376.197021,25146.490234
6.004598,3,521,534,6,1487.152466,26370.000000
7.000425,0,1088,1135,14,1679.968140,55210.867188
7.000425,1,377,393,2,1725.204102,19296.722656
7.000425,2,801,831,8,1625.153687,40877.433594
7.000425,3,722,742,7,1736.109131,36559.500000
8.000425,0,1814,1870,20,1929.968140,92238.867188
8.000425,1,580,593,3,1975.204102,29656.222656
8.000425,2,1208,1241,14,1875.153687,61749.933594
8.000425,3,1057,1083,10,1986.109131,53683.000000
9.000425,0,2384,2439,27,2179.968262,121199.867188
9.000425,1,753,767,6,2225.204102,38431.222656
9.000425,2,1657,1710,20,2125.153809,84624.437500
9.000425,3,1285,1307,12,2236.109131,65222.000000
10.000425,0,3188,3391,134,2429.968262,164813.359375
10.000425,1,952,978,18,2475.204102,49212.222656
10.000425,2,2417,2731,243,2375.153809,125701.937500
10.000425,3,1457,1485,21,2486.109131,74489.500000
11.000425,0,4176,4621,372,2679.968262,219232.359375
11.000425,1,1021,1047,23,2725.204102,53013.722656
11.000425,2,3251,4007,699,2625.153809,171691.937500
11.000425,3,1551,1591,35,2736.109131,79664.000000
12.000425,0,5197,5943,676,2929.968262,275480.375000
12.000425,1,1066,1099,30,2975.204102,55492.722656
12.000425,2,4087,5070,926,2875.153809,217743.937500
12.000425,3,1624,1678,47,2986.109131,83690.500000
13.000425,0,6237,7210,917,3179.968262,332680.875000
13.000425,1,1147,1182,34,3225.204102,59928.722656
13.000425,2,4791,6009,1171,3125.153809,256398.937500
13.000425,3,1781,1843,55,3236.109131,92284.000000
14.000425,0,7173,8172,938,3429.968262,382818.875000
14.000425,1,1207,1251,37,3475.204102,63167.222656
14.000425,2,5600,6908,1256,3375.153809,299568.437500
14.000425,3,1942,2008,61,3486.109131,100931.000000
15.000425,0,8122,9264,1089,3679.968262,435042.875000
15.000425,1,1393,1461,59,3725.204102,73392.726562
15.000425,2,6335,7779,1397,3625.153809,339876.937500
15.000425,3,2043,2159,101,3736.109131,106492.500000
16.000425,0,9058,10235,1131,3929.968262,486057.875000
16.000425,1,1460,1524,61,3975.204102,77015.226562
16.000425,2,6965,8456,1449,3875.153809,374099.937500
16.000425,3,2395,2546,127,3986.109131,125652.500000
17.000425,0,9738,10903,1136,4179.968262,521465.875000
17.000425,1,1537,1606,62,4225.204102,81012.726562
17.000425,2,7552,9044,1456,4125.153809,404509.437500
17.000425,3,2885,3045,134,4236.109375,151186.500000
18.000425,0,10248,11414,1138,4429.968262,547724.875000
18.000425,1,1688,1770,66,4475.204102,88835.226562
18.000425,2,8342,9850,1462,4375.153809,445045.937500
18.000425,3,3296,3450,139,4486.109375,172450.500000
19.000425,0,10815,11993,1149,4679.968262,577841.875000
19.000425,1,1994,2085,75,4725.204102,105053.726562
19.000425,2,9196,10730,1486,4625.153809,490555.937500
19.000425,3,3537,3691,146,4736.109375,185341.500000
20.000425,0,11346,12535,1163,4929.968262,605714.875000
20.000425,1,2295,2408,86,4975.204102,120891.226562
20.000425,2,10068,11616,1512,4875.153809,536072.937500
20.000425,3,3694,3852,149,4986.109375,193624.000000
21.000425,0,11744,12928,1167,5179.968262,626450.875000
21.000425,1,2852,2984,91,5225.204102,149976.718750
21.000425,2,10963,12549,1526,5125.153809,582700.937500
