time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.033473,0,33,35,0,911.000000,1667.000000
2.044473,0,109,119,0,1922.000000,5513.500000
3.006973,0,402,424,3,2884.500000,20382.000000
4.018973,0,751,788,3,3896.500000,38091.500000
5.000473,0,1271,1306,8,4878.000000,64479.500000
6.002473,0,1950,1990,10,5880.000000,98920.000000
7.009473,0,2946,3032,26,6887.000000,149708.000000
8.000473,0,4104,4199,33,7878.000000,208783.000000
9.001473,0,5316,5425,44,8879.000000,270387.000000
10.000473,0,7110,7472,212,9878.000000,365731.500000
11.000473,0,9089,10345,1094,10878.000000,474661.000000
12.000473,0,11068,12932,1745,11878.000000,583145.000000
13.000473,0,13042,14954,1819,12878.000000,689658.500000
14.000473,0,15001,17158,2026,13878.000000,794486.500000
15.000473,0,16814,19130,2247,14878.000000,890887.500000
16.000473,0,17592,19868,2250,15878.000000,930297.000000
17.008973,0,18056,20332,2255,16886.500000,953815.500000
18.004973,0,18318,20580,2255,17882.500000,967070.500000
19.021973,0,18480,20745,2256,18899.500000,975277.000000
20.036473,0,18667,20937,2257,19914.000000,984766.500000
21.000473,0,18852,21112,2257,20878.000000,994134.000000
22.454973,0,18872,21131,2257,22332.500000,995144.500000
23.011473,0,18896,21155,2257,22889.000000,996357.500000
24.023473,0,18932,21192,2257,23901.000000,998175.500000
25.037473,0,18999,21260,2258,24915.000000,1001563.000000
26.049473,0,19036,21298,2259,25927.000000,1003432.000000
27.011973,0,19126,21393,2261,26889.500000,1007987.500000
28.023973,0,19349,21635,2264,27901.500000,1019284.500000
29.000473,0,19826,22136,2273,28878.000000,1043512.000000
30.002973,0,20717,23063,2282,29880.500000,1089148.000000
31.000473,0,21861,24202,2293,30878.000000,1147410.000000
32.000473,0,22756,25109,2304,31878.000000,1192875.500000
33.000473,0,24016,26420,2318,32878.000000,1257319.500000
34.000473,0,25937,28435,2382,33878.000000,1359246.000000
35.000473,0,27909,30581,2566,34878.000000,1465716.500000
36.000473,0,29723,32384,2578,35878.000000,1559499.000000
37.000473,0,30874,33534,2593,36878.000000,1617951.500000
38.000473,0,32048,34699,2604,37878.000000,1677789.000000
39.000473,0,33209,35894,2617,38878.000000,1736994.500000
40.000473,0,34852,37683,2692,39878.000000,1822614.000000
41.000473,0,36834,40800,3798,40878.000000,1931841.500000
42.000473,0,38663,42810,4081,41878.000000,2030372.500000
43.002473,0,39317,43427,4088,42880.000000,2063508.000000
44.006473,0,39654,43756,4089,43884.000000,2080565.500000
45.033973,0,39906,44017,4094,44911.500000,2093333.500000
46.000473,0,40343,44465,4100,45878.000000,2115538.500000
47.014473,0,40739,44860,4108,46892.000000,2135636.000000
48.026973,0,41087,45218,4111,47904.500000,2153280.000000
49.000473,0,41628,45781,4115,48878.000000,2180720.500000
50.006973,0,42288,46437,4118,49884.500000,2214210.000000
51.018473,0,42874,47034,4121,50896.000000,2243888.500000
52.002973,0,43619,47791,4130,51880.500000,2281647.000000
53.000473,0,44532,48730,4141,52878.000000,2328123.500000
54.000473,0,45776,50001,4152,53878.000000,2391534.000000
55.000473,0,47137,51385,4161,54878.000000,2460790.000000
56.000473,0,48986,53448,4297,55878.000000,2557900.500000
57.000473,0,50960,55897,4838,56878.000000,2665816.500000
58.001473,0,52124,57002,4850,57879.000000,2724904.000000
59.002973,0,52650,57532,4855,58880.500000,2751538.000000
60.000473,0,53188,58091,4863,59878.000000,2778788.500000
61.001473,0,53876,58788,4870,60879.000000,2813642.000000
62.000473,0,54889,59832,4889,61878.000000,2865106.000000
63.000473,0,55638,60573,4894,62878.000000,2903044.000000
64.000473,0,56794,61794,4906,63878.000000,2961996.000000
65.000473,0,58662,63771,4966,64878.000000,3059443.000000
66.000473,0,60518,65956,5382,65878.000000,3159295.000000
67.000473,0,61370,66799,5388,66878.000000,3202419.500000
68.000973,0,62126,67563,5393,67878.500000,3240720.500000
