time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.042188,0,21,24,0,910.000000,2123.000000
2.058188,0,63,68,0,1926.000000,6372.000000
3.074188,0,103,105,0,2942.000000,10424.000000
4.088188,0,128,131,0,3956.000000,12951.000000
5.000188,0,158,164,0,4868.000000,15987.000000
6.011188,0,185,193,2,5879.000000,18722.000000
7.031188,0,239,242,2,6899.000000,24186.000000
8.042188,0,252,256,2,7910.000000,25499.000000
9.052188,0,273,278,2,8920.000000,27620.000000
10.063188,0,299,304,2,9931.000000,30246.000000
11.078188,0,333,337,2,10946.000000,33681.000000
12.089188,0,359,366,2,11957.000000,36312.000000
13.000188,0,420,434,2,12868.000000,42498.000000
14.011188,0,519,529,2,13879.000000,52515.000000
15.021188,0,615,627,2,14889.000000,62225.000000
16.044188,0,717,733,5,15912.000000,72562.000000
17.057188,0,814,834,7,16925.000000,82378.000000
18.000188,0,971,1004,9,17868.000000,98379.000000
19.000188,0,1161,1196,11,18868.000000,117694.000000
20.002188,0,1325,1350,14,19870.000000,134318.000000
21.012188,0,1494,1536,17,20880.000000,151479.000000
22.024188,0,1765,1816,21,21892.000000,179011.000000
23.040188,0,2089,2143,23,22908.000000,211857.000000
24.055188,0,2317,2354,26,23923.000000,234996.000000
25.070188,0,2394,2435,27,24938.000000,242806.000000
26.000188,0,2560,2609,30,25868.000000,259726.000000
27.000188,0,2760,2816,36,26868.000000,280046.000000
28.015188,0,3005,3070,37,27883.000000,304981.000000
29.028188,0,3320,3390,40,28896.000000,337010.000000
30.039188,0,3597,3669,41,29907.000000,365098.000000
31.052188,0,3884,3956,46,30920.000000,394202.000000
32.000188,0,4141,4217,50,31868.000000,420246.000000
33.000188,0,4450,4540,52,32868.000000,451577.000000
34.000188,0,4831,4934,58,33868.000000,490282.000000
35.026188,0,5208,5294,60,34894.000000,528462.000000
36.049188,0,5547,5648,61,35917.000000,562995.000000
37.000188,0,5908,6019,67,36868.000000,599778.000000
38.000188,0,6234,6330,71,37868.000000,632860.000000
39.000188,0,6442,6530,72,38868.000000,653921.000000
40.006188,0,6605,6696,73,39874.000000,670443.000000
41.019188,0,6734,6814,73,40887.000000,683507.000000
42.033188,0,6833,6914,74,41901.000000,693543.000000
43.045188,0,6885,6961,74,42913.000000,698797.000000
44.056188,0,6906,6985,74,43924.000000,700918.000000
45.067188,0,6968,7052,74,44935.000000,707213.000000
46.000188,0,7096,7186,74,45868.000000,720216.000000
47.010188,0,7199,7281,76,46878.000000,730652.000000
48.023188,0,7311,7404,78,47891.000000,742037.000000
49.036188,0,7462,7552,81,48904.000000,757347.000000
50.048188,0,7541,7627,81,49916.000000,765347.000000
51.059188,0,7601,7691,83,50927.000000,771426.000000
52.071188,0,7671,7764,85,51939.000000,778519.000000
53.082188,0,7756,7852,86,52950.000000,787154.000000
54.000188,0,7830,7925,88,53868.000000,794647.000000
55.010188,0,7922,8019,89,54878.000000,803995.000000
56.028188,0,8000,8097,89,55896.000000,811885.000000
57.038188,0,8098,8199,90,56906.000000,821803.000000
58.053188,0,8211,8316,90,57921.000000,833303.000000
