time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.032118,0,7,9,0,505.000000,707.000000
2.045118,0,30,33,1,1518.000000,3036.000000
3.056118,0,46,49,1,2529.000000,4652.000000
4.069118,0,65,69,1,3542.000000,6571.000000
5.085118,0,145,158,4,4558.000000,14694.000000
6.000118,0,244,261,5,5473.000000,24741.000000
7.010118,0,378,401,8,6483.000000,38326.000000
8.026118,0,557,587,8,7499.000000,56485.000000
9.048118,0,705,722,9,8521.000000,71475.000000
10.058118,0,767,782,10,9531.000000,77741.000000
11.075118,0,850,867,10,10548.000000,86138.000000
12.088118,0,911,927,11,11561.000000,92316.000000
13.002118,0,962,980,13,12475.000000,97479.000000
14.012118,0,1044,1070,13,13485.000000,105775.000000
15.023118,0,1174,1200,16,14496.000000,118941.000000
16.040118,0,1246,1268,17,15513.000000,126216.000000
17.052118,0,1302,1327,18,16525.000000,131884.000000
18.065118,0,1375,1402,18,17538.000000,139265.000000
19.076118,0,1432,1455,19,18549.000000,145032.000000
20.091118,0,1462,1483,19,19564.000000,148066.000000
21.002118,0,1480,1500,19,20475.000000,149885.000000
22.015118,0,1498,1518,19,21488.000000,151704.000000
23.026118,0,1519,1541,20,22499.000000,153826.000000
24.039118,0,1537,1559,20,23512.000000,155644.000000
25.049118,0,1565,1589,20,24522.000000,158474.000000
26.064118,0,1590,1612,20,25537.000000,161000.000000
27.075118,0,1627,1652,20,26548.000000,164741.000000
28.089118,0,1679,1705,20,27562.000000,169997.000000
29.002118,0,1718,1743,20,28475.000000,173939.000000
30.018118,0,1748,1770,20,29491.000000,176970.000000
31.033118,0,1772,1794,20,30506.000000,179400.000000
32.046118,0,1793,1814,20,31519.000000,181522.000000
33.057118,0,1821,1845,20,32530.000000,184354.000000
34.070118,0,1841,1862,20,33543.000000,186374.000000
35.084118,0,1860,1884,20,34557.000000,188294.000000
36.096118,0,1899,1923,21,35569.000000,192239.000000
37.007118,0,1941,1968,23,36480.000000,196491.000000
38.020118,0,1998,2035,25,37493.000000,202265.000000
39.031118,0,2140,2184,26,38504.000000,216656.000000
40.043118,0,2289,2326,27,39516.000000,231751.000000
41.067118,0,2374,2409,28,40540.000000,240353.000000
42.079118,0,2466,2507,29,41552.000000,249682.000000
43.000118,0,2574,2617,30,42473.000000,260612.000000
44.008118,0,2675,2720,34,43481.000000,270844.000000
45.020118,0,2765,2814,36,44493.000000,279954.000000
46.033118,0,2936,2990,37,45506.000000,297328.000000
47.044118,0,3166,3232,42,46517.000000,320757.000000
48.064118,0,3388,3450,43,47537.000000,343248.000000
49.000118,0,3508,3562,45,48473.000000,355383.000000
50.000118,0,3604,3663,46,49473.000000,365106.000000
51.024118,0,3739,3803,49,50497.000000,378775.000000
52.037118,0,3894,3962,54,51510.000000,394482.000000
53.048118,0,4005,4070,54,52521.000000,405698.000000
54.060118,0,4110,4172,54,53533.000000,416311.000000
55.072118,0,4186,4246,55,54545.000000,423993.000000
56.084118,0,4219,4278,55,55557.000000,427329.000000
57.000118,0,4271,4334,55,56473.000000,432599.000000
58.013118,0,4355,4419,55,57486.000000,441105.000000
59.028118,0,4444,4506,58,58501.000000,450135.000000
60.042118,0,4488,4550,58,59515.000000,454582.000000
61.053118,0,4541,4608,58,60526.000000,459945.000000
62.064118,0,4672,4746,59,61537.000000,473213.000000
63.000118,0,4847,4928,59,62473.000000,491001.000000
64.006118,0,5046,5121,60,63479.000000,511162.000000
65.017118,0,5237,5319,61,64490.000000,530524.000000
66.030118,0,5545,5648,63,65503.000000,562051.000000
67.041118,0,5877,5967,64,66514.000000,595647.000000
68.000118,0,6112,6203,65,67473.000000,619460.000000
69.006118,0,6496,6620,68,68479.000000,658612.000000
70.000118,0,7040,7180,70,69473.000000,714045.000000
71.004118,0,7584,7716,79,70477.000000,769680.000000
72.017118,0,8145,8279,81,71490.000000,826980.000000
73.000118,0,8708,8860,86,72473.000000,884460.000000
74.000118,0,9417,9601,94,73473.000000,957789.000000
75.000118,0,10199,10367,103,74473.000000,1037895.000000
76.004118,0,10768,10921,107,75477.000000,1095626.000000
77.000118,0,11339,11534,112,76473.000000,1153798.000000
78.000118,0,12173,12385,118,77473.000000,1239262.000000
79.000118,0,13123,13437,178,78473.000000,1339451.000000
80.000118,0,14113,14644,411,79473.000000,1447919.000000
81.000118,0,15102,15936,682,80473.000000,1556143.000000
82.000118,0,16088,17287,1051,81473.000000,1664319.000000
83.000118,0,17082,18881,1602,82473.000000,1774011.000000
84.000118,0,18071,20719,2442,83473.000000,1882839.000000
85.000118,0,19058,22671,3374,84473.000000,1991664.000000
86.000118,0,20042,24846,4551,85473.000000,2100229.000000
87.000118,0,21029,27272,5969,86473.000000,2209248.000000
88.000118,0,22021,29785,7507,87473.000000,2318826.000000
