time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.088241,0,7,8,0,608.000000,707.000000
2.098241,0,19,21,0,1618.000000,1919.000000
3.007241,0,53,58,1,2527.000000,5362.000000
4.022241,0,100,105,2,3542.000000,10113.000000
5.032241,0,123,128,2,4552.000000,12438.000000
6.043241,0,153,159,2,5563.000000,15468.000000
7.058241,0,183,188,2,6578.000000,18502.000000
8.071241,0,224,232,3,7591.000000,22648.000000
9.086241,0,286,299,4,8606.000000,28941.000000
10.004241,0,348,356,5,9524.000000,35227.000000
11.015241,0,377,386,6,10535.000000,38159.000000
12.026241,0,410,420,6,11546.000000,41498.000000
13.041241,0,443,452,6,12561.000000,44837.000000
14.051241,0,460,468,6,13571.000000,46554.000000
15.063241,0,477,486,6,14583.000000,48272.000000
16.073241,0,541,557,8,15593.000000,54763.000000
17.088241,0,610,626,8,16608.000000,61758.000000
18.004241,0,676,694,8,17524.000000,68436.000000
19.015241,0,775,794,9,18535.000000,78488.000000
20.028241,0,849,872,12,19548.000000,85977.000000
21.042241,0,975,1006,13,20562.000000,98798.000000
22.055241,0,1115,1138,14,21575.000000,112979.000000
23.067241,0,1207,1232,17,22587.000000,122332.000000
24.095241,0,1260,1279,17,23615.000000,127691.000000
25.005241,0,1274,1292,17,24525.000000,129105.000000
26.016241,0,1305,1327,17,25536.000000,132239.000000
27.026241,0,1375,1399,17,26546.000000,139328.000000
28.037241,0,1471,1499,17,27557.000000,149056.000000
29.049241,0,1601,1633,19,28569.000000,162229.000000
30.072241,0,1700,1731,20,29592.000000,172257.000000
31.083241,0,1790,1816,20,30603.000000,181374.000000
32.003241,0,1861,1890,21,31523.000000,188552.000000
33.002241,0,1997,2031,22,32522.000000,202338.000000
34.013241,0,2106,2138,22,33533.000000,213363.000000
35.026241,0,2175,2206,23,34546.000000,220344.000000
36.037241,0,2263,2297,25,35557.000000,229255.000000
37.047241,0,2311,2339,25,36567.000000,234109.000000
38.856241,0,2325,2352,25,38376.000000,235523.000000
39.058241,0,2327,2354,25,38578.000000,235725.000000
40.068241,0,2350,2380,25,39588.000000,238051.000000
41.082241,0,2378,2407,25,40602.000000,240882.000000
42.000241,0,2423,2453,25,41520.000000,245433.000000
43.012241,0,2440,2468,25,42532.000000,247150.000000
44.025241,0,2462,2490,25,43545.000000,249372.000000
45.036241,0,2479,2507,25,44556.000000,251089.000000
46.048241,0,2497,2524,25,45568.000000,252907.000000
47.060241,0,2511,2539,25,46580.000000,254321.000000
48.071241,0,2525,2554,25,47591.000000,255735.000000
49.085241,0,2556,2584,25,48605.000000,258871.000000
50.000241,0,2576,2605,25,49520.000000,260892.000000
51.010241,0,2625,2655,25,50530.000000,265854.000000
52.026241,0,2679,2712,25,51546.000000,271321.000000
53.042241,0,2719,2750,26,52562.000000,275367.000000
54.052241,0,2790,2828,28,53572.000000,282561.000000
55.069241,0,2880,2914,30,54589.000000,291673.000000
56.082241,0,2899,2935,32,55602.000000,293594.000000
57.096241,0,2917,2951,32,56616.000000,295413.000000
58.007241,0,2940,2978,33,57527.000000,297740.000000
59.017241,0,2963,2999,33,58537.000000,300063.000000
60.034241,0,3010,3048,35,59554.000000,304821.000000
61.050241,0,3033,3070,35,60570.000000,307145.000000
62.062241,0,3081,3127,36,61582.000000,312024.000000
63.083241,0,3190,3233,36,62603.000000,323078.000000
64.000241,0,3256,3303,36,63520.000000,329762.000000
65.008241,0,3315,3357,37,64528.000000,335736.000000
