time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.056757,0,11,14,0,910.000000,1111.000000
2.067757,0,41,43,0,1921.000000,4143.000000
3.079757,0,60,61,0,2933.000000,6062.000000
4.686757,0,68,70,0,4540.000000,6870.000000
5.091757,0,73,75,0,4945.000000,7375.000000
6.000757,0,90,98,2,5854.000000,9094.000000
7.014757,0,142,150,3,6868.000000,14354.000000
8.030757,0,172,178,3,7884.000000,17385.000000
9.041757,0,203,212,3,8895.000000,20522.000000
10.053757,0,243,253,4,9907.000000,24565.000000
11.063757,0,296,308,5,10917.000000,29921.000000
12.084757,0,360,372,5,11938.000000,36394.000000
13.000757,0,428,442,6,12854.000000,43284.000000
14.008757,0,489,504,6,13862.000000,49462.000000
15.021757,0,576,593,8,14875.000000,58259.000000
16.032757,0,645,666,11,15886.000000,65240.000000
17.042757,0,761,793,14,16896.000000,77003.000000
18.053757,0,923,953,14,17907.000000,93400.000000
19.063757,0,1095,1131,15,18917.000000,110838.000000
20.000757,0,1333,1375,18,19854.000000,135008.000000
21.000757,0,1547,1591,19,20854.000000,156666.000000
22.006757,0,1770,1813,21,21860.000000,179272.000000
23.018757,0,1933,1971,23,22872.000000,195744.000000
24.031757,0,2075,2110,23,23885.000000,210104.000000
25.051757,0,2196,2237,27,24905.000000,222338.000000
26.063757,0,2332,2372,27,25917.000000,236091.000000
27.079757,0,2451,2496,28,26933.000000,248119.000000
28.000757,0,2592,2639,30,27854.000000,262387.000000
29.000757,0,2734,2782,33,28854.000000,276752.000000
30.009757,0,2889,2942,38,29863.000000,292440.000000
31.019757,0,3038,3093,38,30873.000000,307511.000000
32.032757,0,3213,3272,39,31886.000000,325204.000000
33.042757,0,3397,3457,40,32896.000000,343812.000000
34.058757,0,3617,3681,40,33912.000000,366073.000000
35.000757,0,3909,3989,43,34854.000000,395779.000000
36.000757,0,4311,4406,45,35854.000000,436700.000000
37.003757,0,4890,5020,51,36857.000000,496194.000000
38.009757,0,5598,5734,61,37863.000000,568353.000000
39.000757,0,6413,6579,69,38854.000000,651546.000000
40.000757,0,7367,7544,82,39854.000000,751000.000000
41.000757,0,8342,8588,121,40854.000000,854580.000000
42.000757,0,9333,9938,424,41854.000000,963401.000000
43.000757,0,10321,11888,1324,42854.000000,1072470.000000
44.000757,0,11315,14245,2674,43854.000000,1182319.000000
45.000757,0,12306,16653,4083,44854.000000,1291777.000000
46.000757,0,13291,18949,5397,45854.000000,1400520.000000
47.000757,0,14287,21321,6796,46854.000000,1510422.000000
48.000757,0,15277,23122,7663,47854.000000,1619216.000000
49.000757,0,16240,24242,7897,48854.000000,1722294.000000
50.000757,0,17229,25235,7920,49854.000000,1827312.000000
51.000757,0,18002,25998,7925,50854.000000,1905954.000000
52.000757,0,18667,26672,7931,51854.000000,1973552.000000
53.000757,0,19444,27467,7936,52854.000000,2052853.000000
54.000757,0,20215,28235,7941,53854.000000,2131165.000000
55.000757,0,21008,29039,7947,54854.000000,2211934.000000
56.000757,0,21945,30005,7951,55854.000000,2309012.000000
57.000757,0,22930,31043,8010,56854.000000,2414827.000000
58.000757,0,23832,31958,8024,57854.000000,2508636.000000
59.000757,0,24779,32905,8040,58854.000000,2606859.000000
60.000757,0,25600,33727,8051,59854.000000,2690815.000000
61.000757,0,26342,34483,8059,60854.000000,2766444.000000
62.000757,0,27147,35328,8065,61854.000000,2849069.000000
63.000757,0,28141,36693,8374,62854.000000,2958599.000000
64.000757,0,29131,38383,9068,63854.000000,3067982.000000
65.000757,0,30125,39988,9687,64854.000000,3177287.000000
66.000757,0,31116,41236,9995,65854.000000,3285114.000000
67.000757,0,32105,42370,10141,66854.000000,3392855.000000
68.000757,0,33064,43329,10174,67854.000000,3494319.000000
69.000757,0,33938,44217,10183,68854.000000,3584365.000000
70.000757,0,34921,45243,10212,69854.000000,3689493.000000
71.000757,0,35868,46192,10219,70854.000000,3787303.000000
72.000757,0,36693,47005,10233,71854.000000,3871809.000000
73.000757,0,37601,47993,10269,72854.000000,3966827.000000
74.000757,0,38588,49054,10348,73854.000000,4073425.000000
75.000757,0,39576,50081,10412,74854.000000,4180390.000000
76.000757,0,40509,51039,10427,75854.000000,4277634.000000
77.000757,0,41431,51976,10440,76854.000000,4372868.000000
78.000757,0,42411,53017,10494,77854.000000,4478071.000000
79.000757,0,43396,54042,10533,78854.000000,4583178.000000
80.000757,0,44376,55053,10564,79854.000000,4687390.000000
81.000757,0,45362,56168,10689,80854.000000,4794883.000000
82.000757,0,46341,57153,10713,81854.000000,4897723.000000
83.000757,0,47286,58122,10732,82854.000000,4996289.000000
84.000757,0,48270,59194,10791,83854.000000,5101539.000000
85.000757,0,49258,60313,10928,84854.000000,5209515.000000
86.000757,0,50247,61368,11009,85854.000000,5316056.000000
87.000757,0,51186,62295,11022,86854.000000,5414547.000000
88.000757,0,51988,63087,11033,87854.000000,5496247.000000
89.000757,0,52598,63708,11038,88854.000000,5558144.000000
90.000757,0,53407,64557,11048,89854.000000,5641103.000000
91.000757,0,54257,65382,11052,90854.000000,5728732.000000
92.000757,0,54986,66126,11063,91854.000000,5802829.000000
93.000757,0,55823,66994,11070,92854.000000,5888392.000000
94.000757,0,56807,68149,11201,93854.000000,5994847.000000
95.000757,0,57800,69379,11472,94854.000000,6103886.000000
96.000757,0,58766,70374,11506,95854.000000,6206702.000000
97.000757,0,59753,71469,11592,96854.000000,6313214.000000
