time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.026794,0,28,30,0,456.000000,1414.000000
1.026794,1,65,69,0,396.374237,3293.500000
2.005546,0,136,145,0,945.375793,6880.500000
2.005546,1,115,117,0,885.750000,5820.000000
3.001794,0,359,371,0,1443.500000,18165.500000
3.001794,1,254,265,0,1383.874268,12873.500000
4.013794,0,607,620,0,1949.500000,30731.500000
4.013794,1,310,312,0,1889.874268,15702.500000
5.024294,0,788,792,0,2454.750000,39882.500000
5.024294,1,359,362,0,2395.124268,18178.500000
6.008546,0,873,876,0,2946.875732,44179.500000
6.008546,1,438,443,0,2887.250000,22175.000000
7.000294,0,1004,1017,0,3442.750000,50818.000000
7.000294,1,547,554,0,3383.124268,27696.500000
8.010794,0,1141,1146,0,3948.000000,57745.500000
8.010794,1,673,677,0,3888.374268,34080.000000
9.002546,0,1280,1286,0,4443.875977,64773.500000
9.002546,1,735,738,0,4384.250000,37215.000000
10.013046,0,1352,1355,0,4949.125977,68410.000000
10.013046,1,788,790,0,4889.500000,39893.000000
11.027546,0,1499,1504,0,5456.375977,75847.000000
11.027546,1,840,842,0,5396.750000,42521.000000
12.003794,0,1569,1573,0,5944.500000,79387.500000
12.003794,1,895,898,0,5884.874023,45301.500000
13.000046,0,1691,1699,0,6442.625977,85563.500000
13.000046,1,1114,1139,0,6383.000000,56450.000000
14.011046,0,1885,1896,0,6948.125977,95403.515625
14.011046,1,1570,1600,0,6888.500000,79550.000000
15.000046,0,2094,2104,0,7442.625977,106032.515625
15.000046,1,2196,2228,0,7383.000000,111292.500000
16.000046,0,2200,2202,0,7942.625977,111397.515625
16.000046,1,2817,2838,0,7883.000000,142748.500000
17.008046,0,2235,2237,0,8446.625977,113165.015625
17.008046,1,3037,3050,0,8387.000000,153871.500000
18.019046,0,2277,2278,0,8952.125977,115286.515625
18.019046,1,3266,3275,0,8892.500000,165461.000000
19.001046,0,2312,2315,0,9443.125977,117068.015625
19.001046,1,3569,3584,0,9383.500000,180840.500000
20.009546,0,2380,2386,0,9947.375977,120515.515625
20.009546,1,3805,3821,0,9887.750000,192779.000000
21.021546,0,2561,2573,0,10453.375977,129710.515625
21.021546,1,4236,4262,0,10393.750000,214642.500000
22.000046,0,2783,2793,0,10942.625977,141013.015625
22.000046,1,4732,4757,0,10883.000000,239838.500000
23.000046,0,3006,3012,0,11442.625977,152329.515625
23.000046,1,5412,5462,0,11383.000000,274456.500000
24.011046,0,3142,3147,0,11948.125977,159246.015625
24.011046,1,6298,6343,0,11888.500000,319424.000000
25.000046,0,3287,3299,0,12442.625977,166661.015625
25.000046,1,7358,7423,0,12383.000000,373377.000000
26.000046,0,3805,3841,0,12942.625977,193701.015625
26.000046,1,8678,8812,35,12883.000000,442239.500000
27.000046,0,4482,4581,66,13442.625977,230643.015625
27.000046,1,10000,10486,396,13383.000000,514385.000000
28.000046,0,5037,5288,205,13942.625977,261274.015625
28.000046,1,11445,12286,728,13883.000000,593749.500000
29.000046,0,5701,6175,419,14442.625977,297826.000000
29.000046,1,12781,14171,1321,14383.000000,667064.000000
30.000046,0,6594,7287,627,14942.625977,346929.500000
30.000046,1,13888,15545,1576,14883.000000,727694.000000
31.000046,0,7367,8562,1123,15442.625977,389582.500000
31.000046,1,15115,17295,2086,15383.000000,795192.000000
32.000046,0,8270,9722,1397,15942.625977,439320.500000
32.000046,1,16212,18628,2351,15883.000000,855497.500000
33.000046,0,9351,10870,1456,16442.625000,497377.500000
33.000046,1,17109,19578,2416,16383.000000,904118.000000
34.000046,0,10461,12108,1583,16942.625000,558208.500000
34.000046,1,17999,20596,2541,16883.000000,952699.500000
35.000046,0,11641,13393,1675,17442.625000,622779.000000
35.000046,1,18819,21600,2725,17383.000000,997578.500000
36.000046,0,12862,14857,1909,17942.625000,690118.000000
36.000046,1,19598,22677,3010,17883.000000,1040544.500000
37.000046,0,13992,16369,2297,18442.625000,752520.000000
37.000046,1,20468,23963,3447,18383.000000,1088391.500000
38.000046,0,15216,17695,2412,18942.625000,819776.000000
38.000046,1,21244,24862,3574,18883.000000,1130903.500000
39.000046,0,16467,19046,2493,19442.625000,888048.000000
39.000046,1,21993,25659,3629,19383.000000,1171671.500000
40.000046,0,17971,20585,2533,19942.625000,967470.500000
40.000046,1,22433,26089,3647,19883.000000,1195124.500000
41.000046,0,19757,22627,2720,20442.625000,1062964.500000
41.000046,1,22572,26243,3659,20383.000000,1202496.500000
42.000046,0,21666,26411,4497,20942.625000,1168707.000000
42.000046,1,22663,26508,3833,20883.000000,1207543.000000
43.000046,0,23597,31658,7731,21442.625000,1275750.500000
43.000046,1,22732,26633,3897,21383.000000,1211363.000000
44.000046,0,25572,36485,10722,21942.625000,1385107.500000
44.000046,1,22757,26669,3911,21883.000000,1212747.000000
45.000046,0,27553,38869,11227,22442.625000,1492345.000000
45.000046,1,22759,26672,3911,22383.000000,1212849.000000
46.001046,0,28690,39952,11227,22943.125000,1549897.000000
46.001046,1,22785,26698,3911,22883.500000,1214167.000000
47.011046,0,29310,40564,11227,23448.125000,1581255.000000
47.011046,1,22835,26752,3911,23388.500000,1216697.500000
48.000046,0,29648,40890,11227,23942.625000,1598342.500000
48.000046,1,22883,26797,3911,23883.000000,1219125.500000
49.001046,0,30001,41256,11227,24443.125000,1616224.500000
49.001046,1,22933,26846,3911,24383.500000,1221654.500000
50.000046,0,30596,41851,11227,24942.625000,1646368.500000
50.000046,1,22971,26886,3911,24883.000000,1223580.500000
