time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.054482,0,8,9,0,506.000000,808.000000
2.067482,0,35,39,0,1519.000000,3536.000000
3.082482,0,63,64,0,2534.000000,6364.000000
4.093482,0,80,82,0,3545.000000,8082.000000
5.004482,0,110,113,0,4456.000000,11119.000000
6.019482,0,176,181,0,5471.000000,17827.000000
7.042482,0,238,246,0,6494.000000,24111.000000
8.058482,0,353,363,0,7510.000000,35830.000000
9.000482,0,504,516,0,8452.000000,51220.000000
10.007482,0,596,604,0,9459.000000,60538.000000
11.017482,0,853,903,1,10469.000000,87172.000000
12.033482,0,1312,1340,1,11485.000000,134013.000000
13.000482,0,1575,1605,1,12452.000000,160672.000000
14.019482,0,1808,1824,1,13471.000000,184355.000000
15.000482,0,1933,1942,1,14452.000000,197047.000000
16.010482,0,1981,1985,1,15462.000000,201910.000000
17.022482,0,2011,2014,1,16474.000000,204951.000000
18.036482,0,2033,2035,1,17488.000000,207178.000000
19.054482,0,2058,2063,1,18506.000000,209709.000000
20.064482,0,2112,2118,1,19516.000000,215196.000000
21.078482,0,2140,2144,1,20530.000000,218031.000000
22.092482,0,2162,2165,1,21544.000000,220255.000000
23.002482,0,2175,2180,1,22454.000000,221568.000000
24.020482,0,2223,2227,1,23472.000000,226429.000000
25.033482,0,2242,2245,1,24485.000000,228348.000000
26.045482,0,2268,2277,1,25497.000000,230982.000000
27.060482,0,2320,2322,1,26512.000000,236248.000000
28.073482,0,2343,2346,1,27525.000000,238578.000000
29.085482,0,2371,2373,1,28537.000000,241409.000000
30.097482,0,2384,2386,1,29549.000000,242722.000000
31.007482,0,2403,2407,1,30459.000000,244644.000000
32.017482,0,2444,2451,1,31469.000000,248796.000000
33.032482,0,2470,2474,1,32484.000000,251424.000000
34.044482,0,2490,2493,1,33496.000000,253445.000000
35.056482,0,2506,2509,1,34508.000000,255061.000000
36.070482,0,2528,2531,1,35522.000000,257285.000000
37.082482,0,2556,2562,1,36534.000000,260119.000000
38.093482,0,2597,2601,1,37545.000000,264277.000000
39.003482,0,2639,2643,1,38455.000000,268535.000000
40.023482,0,2660,2662,1,39475.000000,270661.000000
41.034482,0,2687,2691,1,40486.000000,273390.000000
42.044482,0,2711,2717,1,41496.000000,275816.000000
43.058482,0,2743,2750,1,42510.000000,279055.000000
44.074482,0,2784,2786,1,43526.000000,283208.000000
45.085482,0,2799,2802,1,44537.000000,284723.000000
46.095482,0,2827,2831,1,45547.000000,287554.000000
47.005482,0,2849,2854,1,46457.000000,289781.000000
48.020482,0,2894,2900,1,47472.000000,294336.000000
49.037482,0,2955,2967,1,48489.000000,300536.000000
50.054482,0,3046,3056,1,49506.000000,309778.000000
51.070482,0,3136,3146,1,50522.000000,318909.000000
52.084482,0,3223,3227,1,51536.000000,327749.000000
53.000482,0,3277,3285,1,52452.000000,333224.000000
54.004482,0,3342,3347,1,53456.000000,339808.000000
55.025482,0,3389,3400,1,54477.000000,344571.000000
56.039482,0,3435,3442,1,55491.000000,349242.000000
57.051482,0,3543,3560,1,56503.000000,360247.000000
58.080482,0,3599,3601,1,57532.000000,365946.000000
59.095482,0,3640,3643,1,58547.000000,370109.000000
60.007482,0,3695,3703,1,59459.000000,375704.000000
61.019482,0,3766,3780,1,60471.000000,382902.000000
62.036482,0,3872,3883,1,61488.000000,393675.000000
63.063482,0,3962,3969,1,62515.000000,402807.000000
64.081482,0,4031,4039,1,63533.000000,409795.000000
65.097482,0,4062,4066,1,64549.000000,412935.000000
66.009482,0,4120,4130,1,65461.000000,418827.000000
67.028482,0,4220,4233,1,66480.000000,429005.000000
68.038482,0,4400,4423,1,67490.000000,447350.000000
69.054482,0,4588,4603,1,68506.000000,466413.000000
70.000482,0,4818,4845,1,69452.000000,489887.000000
71.000482,0,5216,5272,3,70452.000000,531006.000000
72.016482,0,5801,5862,3,71468.000000,590911.000000
73.000482,0,6293,6352,3,72452.000000,641092.000000
74.000482,0,6997,7122,16,73452.000000,714029.000000
75.000482,0,7988,8269,168,74452.000000,820556.000000
76.000482,0,8988,9484,366,75452.000000,928941.000000
77.000482,0,9988,10830,678,76452.000000,1038414.000000
78.000482,0,10988,12482,1318,77452.000000,1148152.000000
79.000482,0,11972,13765,1696,78452.000000,1255203.000000
80.000482,0,12886,14877,1886,79452.000000,1352948.000000
81.000482,0,13779,15746,1897,80452.000000,1445260.000000
82.000482,0,14326,16274,1897,81452.000000,1500728.000000
83.011482,0,14678,16594,1897,82463.000000,1536462.000000
84.006482,0,14891,16824,1897,83458.000000,1558131.000000
85.046482,0,15049,16962,1897,84498.000000,1574162.000000
86.004482,0,15218,17132,1897,85456.000000,1591366.000000
87.030482,0,15408,17330,1897,86482.000000,1610693.000000
88.002482,0,15642,17560,1897,87454.000000,1634511.000000
89.025482,0,15756,17670,1897,88477.000000,1646076.000000
90.038482,0,15888,17797,1897,89490.000000,1659442.000000
91.053482,0,15968,17867,1897,90505.000000,1667544.000000
92.067482,0,16003,17906,1897,91519.000000,1671095.000000
93.082482,0,16067,17966,1897,92534.000000,1677594.000000
94.095482,0,16097,17996,1897,93547.000000,1680629.000000
95.010482,0,16122,18022,1897,94462.000000,1683168.000000
96.026482,0,16152,18051,1897,95478.000000,1686203.000000
97.039482,0,16186,18092,1897,96491.000000,1689661.000000
98.053482,0,16300,18214,1897,97505.000000,1701308.000000
99.074482,0,16455,18360,1897,98526.000000,1717058.000000
100.000482,0,16565,18476,1897,99452.000000,1728245.000000
101.016482,0,16759,18675,1897,100468.000000,1748094.000000
102.030482,0,17039,18967,1897,101482.000000,1776639.000000
103.044482,0,17294,19221,1897,102496.000000,1802632.000000
104.000482,0,17696,19627,1897,103452.000000,1844264.000000
105.001482,0,18095,20029,1902,104453.000000,1885111.000000
106.026482,0,18466,20403,1902,105478.000000,1922945.000000
107.000482,0,18812,20748,1902,106452.000000,1958134.000000
108.000482,0,19093,21024,1902,107452.000000,1986725.000000
109.000482,0,19525,21498,1902,108452.000000,2030939.000000
110.000482,0,20324,22408,1943,109452.000000,2114317.000000
111.000482,0,21299,23453,2065,110452.000000,2218278.000000
112.000482,0,21991,24119,2065,111452.000000,2288728.000000
113.000482,0,22689,24829,2065,112452.000000,2360407.000000
114.000482,0,23347,25482,2065,113452.000000,2427487.000000
115.008482,0,24005,26132,2065,114460.000000,2494941.000000
116.000482,0,24675,26811,2065,115452.000000,2563418.000000
117.000482,0,25304,27443,2065,116452.000000,2627662.000000
118.000482,0,25976,28119,2065,117452.000000,2696572.000000
119.000482,0,26765,28990,2117,118452.000000,2779167.000000
120.000482,0,27764,30350,2444,119452.000000,2888050.000000
121.000482,0,28760,31572,2697,120452.000000,2996165.000000
122.000482,0,29709,32537,2733,121452.000000,3097263.000000
123.000482,0,30415,33217,2733,122452.000000,3169461.000000
124.000482,0,31011,33812,2733,123452.000000,3230516.000000
125.019482,0,31619,34398,2733,124471.000000,3292953.000000
126.004482,0,32031,34787,2733,125456.000000,3335063.000000
127.020482,0,32316,35076,2733,126472.000000,3364001.000000
128.000482,0,32552,35307,2733,127452.000000,3388027.000000
129.012482,0,32710,35454,2733,128464.000000,3404065.000000
130.027482,0,32803,35541,2733,129479.000000,3413485.000000
131.045482,0,32837,35574,2733,130497.000000,3416925.000000
132.064482,0,32873,35610,2733,131516.000000,3420572.000000
133.083482,0,32910,35645,2733,132535.000000,3424321.000000
134.095482,0,32927,35662,2733,133547.000000,3426040.000000
135.006482,0,32950,35686,2733,134458.000000,3428370.000000
136.016482,0,33008,35752,2733,135468.000000,3434291.000000
137.033482,0,33104,35850,2733,136485.000000,3444044.000000
138.060482,0,33180,35916,2733,137512.000000,3451740.000000
139.071482,0,33195,35932,2733,138523.000000,3453259.000000
140.090482,0,33238,35977,2733,139542.000000,3457617.000000
141.003482,0,33266,36001,2733,140455.000000,3460450.000000
142.016482,0,33293,36031,2733,141468.000000,3463185.000000
143.030482,0,33408,36157,2733,142482.000000,3474949.000000
144.046482,0,33528,36265,2733,143498.000000,3487124.000000
