time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.018031,0,13,15,0,809.000000,1313.000000
2.030031,0,30,31,0,1821.000000,3030.000000
3.042031,0,48,50,0,2833.000000,4849.000000
4.053031,0,67,69,0,3844.000000,6768.000000
5.064031,0,107,113,0,4855.000000,10824.000000
6.077031,0,183,190,0,5868.000000,18529.000000
7.000031,0,260,266,0,6791.000000,26320.000000
8.002031,0,318,323,0,7793.000000,32184.000000
9.012031,0,379,387,0,8803.000000,38361.000000
10.023031,0,451,456,0,9814.000000,45641.000000
11.036031,0,496,499,0,10827.000000,50189.000000
12.049031,0,514,515,0,11840.000000,52008.000000
13.060031,0,532,534,0,12851.000000,53826.000000
14.071031,0,551,553,0,13862.000000,55745.000000
15.082031,0,568,569,0,14873.000000,57462.000000
16.092031,0,583,585,0,15883.000000,58978.000000
17.004031,0,597,599,0,16795.000000,60392.000000
18.015031,0,620,624,0,17806.000000,62719.000000
19.027031,0,663,669,0,18818.000000,67065.000000
20.038031,0,734,740,0,19829.000000,74245.000000
21.054031,0,783,786,0,20845.000000,79196.000000
22.064031,0,824,829,0,21855.000000,83339.000000
23.077031,0,864,868,0,22868.000000,87384.000000
24.089031,0,888,890,0,23880.000000,89808.000000
25.000031,0,928,932,0,24791.000000,93852.000000
26.009031,0,962,967,0,25800.000000,97288.000000
27.022031,0,995,998,0,26813.000000,100624.000000
28.039031,0,1022,1025,0,27830.000000,103352.000000
29.050031,0,1045,1046,0,28841.000000,105676.000000
30.060031,0,1060,1062,0,29851.000000,107191.000000
31.072031,0,1080,1082,0,30863.000000,109211.000000
32.085031,0,1115,1119,0,31876.000000,112750.000000
33.097031,0,1135,1137,0,32888.000000,114770.000000
34.008031,0,1148,1149,0,33799.000000,116083.000000
35.019031,0,1175,1178,0,34810.000000,118811.000000
36.030031,0,1195,1197,0,35821.000000,120831.000000
37.040031,0,1210,1211,0,36831.000000,122346.000000
38.052031,0,1228,1230,0,37843.000000,124164.000000
39.064031,0,1260,1264,0,38855.000000,127396.000000
40.079031,0,1292,1295,0,39870.000000,130631.000000
41.093031,0,1310,1312,0,40884.000000,132449.000000
42.004031,0,1329,1331,0,41795.000000,134368.000000
43.014031,0,1364,1368,0,42805.000000,137906.000000
44.029031,0,1400,1403,0,43820.000000,141545.000000
45.043031,0,1427,1430,0,44834.000000,144273.000000
46.053031,0,1471,1476,0,45844.000000,148723.000000
47.064031,0,1538,1542,0,46855.000000,155496.000000
48.083031,0,1567,1572,0,47874.000000,158426.000000
49.094031,0,1609,1612,0,48885.000000,162672.000000
50.003031,0,1639,1643,0,49794.000000,165702.000000
51.017031,0,1691,1698,0,50808.000000,170971.000000
52.029031,0,1809,1825,0,51820.000000,182976.000000
53.045031,0,1942,1954,0,52836.000000,196460.000000
54.059031,0,2050,2062,0,53850.000000,207383.000000
55.071031,0,2161,2169,0,54862.000000,218601.000000
56.000031,0,2269,2282,0,55791.000000,229535.000000
57.001031,0,2409,2423,0,56792.000000,243722.000000
58.021031,0,2599,2622,0,57812.000000,263013.000000
59.042031,0,2804,2825,0,58833.000000,283882.000000
60.056031,0,2936,2944,0,59847.000000,297284.000000
61.076031,0,2978,2980,0,60867.000000,301529.000000
62.090031,0,3024,3028,0,61881.000000,306188.000000
63.002031,0,3059,3064,0,62793.000000,309725.000000
64.013031,0,3146,3160,0,63804.000000,318560.000000
65.028031,0,3306,3322,0,64819.000000,334809.000000
66.050031,0,3481,3500,0,65841.000000,352565.000000
67.061031,0,3694,3718,0,66852.000000,374268.000000
68.000031,0,3918,3949,0,67791.000000,397110.000000
69.000031,0,4135,4154,0,68791.000000,419080.000000
70.013031,0,4337,4363,0,69804.000000,439620.000000
71.023031,0,4612,4646,0,70814.000000,467492.000000
72.039031,0,4879,4905,0,71830.000000,494578.000000
73.058031,0,5186,5221,0,72849.000000,525941.000000
74.000031,0,5500,5529,0,73791.000000,557991.000000
75.000031,0,5736,5753,0,74791.000000,581888.000000
76.022031,0,5844,5849,0,75813.000000,592809.000000
77.032031,0,5909,5916,0,76823.000000,599384.000000
78.044031,0,5951,5955,0,77835.000000,603632.000000
79.059031,0,5982,5984,0,78850.000000,606764.000000
80.072031,0,6005,6007,0,79863.000000,609087.000000
81.084031,0,6029,6033,0,80875.000000,611516.000000
82.095031,0,6067,6069,0,81886.000000,615359.000000
83.004031,0,6083,6085,0,82795.000000,616975.000000
84.016031,0,6101,6104,0,83807.000000,618794.000000
85.028031,0,6123,6125,0,84819.000000,621018.000000
86.039031,0,6137,6139,0,85830.000000,622432.000000
87.049031,0,6151,6154,0,86840.000000,623846.000000
88.061031,0,6186,6190,0,87852.000000,627383.000000
89.072031,0,6211,6213,0,88863.000000,629910.000000
90.082031,0,6240,6243,0,89873.000000,632840.000000
91.094031,0,6266,6271,0,90885.000000,635471.000000
92.004031,0,6327,6334,0,91795.000000,641641.000000
93.018031,0,6374,6377,0,92809.000000,646388.000000
94.030031,0,6391,6392,0,93821.000000,648105.000000
95.041031,0,6406,6409,0,94832.000000,649620.000000
96.051031,0,6453,6459,0,95842.000000,654368.000000
97.063031,0,6506,6512,0,96854.000000,659734.000000
98.081031,0,6562,6566,0,97872.000000,665400.000000
99.000031,0,6633,6643,0,98791.000000,672585.000000
100.001031,0,6749,6760,0,99792.000000,684365.000000
101.014031,0,6892,6904,0,100805.000000,698832.000000
102.026031,0,7141,7174,0,101817.000000,724370.000000
103.037031,0,7499,7533,0,102828.000000,760828.000000
104.000031,0,7821,7854,0,103791.000000,793545.000000
105.000031,0,8077,8113,0,104791.000000,819551.000000
106.000031,0,8547,8606,0,105791.000000,868218.000000
107.000031,0,9216,9309,4,106791.000000,937061.000000
108.001031,0,9984,10079,17,107792.000000,1016365.000000
109.001031,0,10566,10635,17,108792.000000,1075644.000000
110.000031,0,10988,11043,17,109791.000000,1118474.000000
111.000031,0,11372,11439,17,110791.000000,1157511.000000
112.000031,0,11941,12020,17,111791.000000,1215936.000000
113.000031,0,12452,12518,17,112791.000000,1268001.000000
114.004031,0,12987,13054,17,113795.000000,1322782.000000
115.000031,0,13497,13556,17,114791.000000,1374769.000000
116.001031,0,13997,14080,17,115792.000000,1425729.000000
117.000031,0,14794,14958,43,116791.000000,1509182.000000
118.000031,0,15794,16239,287,117791.000000,1618611.000000
119.000031,0,16794,17622,683,118791.000000,1727977.000000
120.000031,0,17794,19042,1068,119791.000000,1837611.000000
121.000031,0,18794,20444,1530,120791.000000,1947245.000000
122.000031,0,19769,21556,1693,121791.000000,2051796.000000
123.020031,0,20461,22200,1693,122811.000000,2122811.000000
124.000031,0,20895,22633,1693,123791.000000,2166902.000000
125.002031,0,21282,23005,1693,124793.000000,2206147.000000
126.003031,0,21509,23224,1693,125794.000000,2229145.000000
127.005031,0,21707,23417,1693,126796.000000,2249226.000000
128.000031,0,21868,23587,1693,127791.000000,2265538.000000
129.013031,0,22106,23823,1693,128804.000000,2289700.000000
130.000031,0,22366,24088,1693,129791.000000,2316136.000000
131.000031,0,22686,24415,1693,130791.000000,2348776.000000
132.001031,0,23171,24936,1693,131792.000000,2398440.000000
133.017031,0,23744,25478,1693,132808.000000,2456988.000000
134.000031,0,24351,26132,1693,133791.000000,2519323.000000
135.000031,0,25262,27108,1734,134791.000000,2615816.000000
136.000031,0,26204,28050,1754,135791.000000,2714702.000000
137.000031,0,27034,28892,1754,136791.000000,2800126.000000
138.000031,0,27963,29822,1761,137791.000000,2896831.000000
139.000031,0,28891,30773,1787,138791.000000,2994210.000000
140.000031,0,29840,31786,1830,139791.000000,3095253.000000
141.000031,0,30829,32841,1916,140791.000000,3200834.000000
142.000031,0,31471,33424,1916,141791.000000,3266461.000000
143.006031,0,31833,33784,1916,142797.000000,3303161.000000
144.000031,0,32262,34215,1916,143791.000000,3346733.000000
145.001031,0,32655,34607,1916,144792.000000,3386772.000000
146.019031,0,32978,34927,1916,145810.000000,3419588.000000
147.029031,0,33327,35273,1916,146820.000000,3455090.000000
148.000031,0,33654,35606,1916,147791.000000,3488255.000000
149.008031,0,33944,35895,1916,148799.000000,3517664.000000
150.004031,0,34177,36112,1916,149795.000000,3541294.000000
151.006031,0,34393,36326,1916,150797.000000,3563169.000000
152.018031,0,34535,36464,1916,151809.000000,3577549.000000
153.034031,0,34665,36595,1916,152825.000000,3590711.000000
154.052031,0,34803,36731,1916,153843.000000,3604692.000000
155.000031,0,34950,36887,1916,154791.000000,3619637.000000
156.000031,0,35248,37204,1916,155791.000000,3649918.000000
157.000031,0,35644,37606,1916,156791.000000,3690183.000000
158.003031,0,36159,38120,1916,157794.000000,3742569.000000
159.014031,0,36671,38638,1916,158805.000000,3794573.000000
160.000031,0,37267,39240,1917,159791.000000,3855919.000000
161.004031,0,37733,39707,1917,160795.000000,3903488.000000
162.000031,0,38443,40451,1919,161791.000000,3976796.000000
