time,sender_number,packets_received,packets_sent,packets_lost,sending_duration,total_delay
1.021735,0,10,15,0,405.000000,1012.000000
2.032735,0,78,85,0,1416.000000,7893.000000
3.044735,0,129,130,0,2428.000000,13053.000000
4.055735,0,148,149,0,3439.000000,14972.000000
5.067735,0,173,179,0,4451.000000,17497.000000
6.082735,0,239,244,0,5466.000000,24182.000000
7.094735,0,295,301,0,6478.000000,29841.000000
8.005735,0,336,344,0,7389.000000,33987.000000
9.016735,0,435,449,0,8400.000000,44044.000000
10.031735,0,586,601,0,9415.000000,59376.000000
11.043735,0,737,749,0,10427.000000,74649.000000
12.053735,0,851,863,0,11437.000000,86182.000000
13.063735,0,1013,1029,0,12447.000000,102586.000000
14.073735,0,1178,1192,0,13457.000000,119283.000000
15.000735,0,1318,1333,0,14384.000000,133434.000000
16.011735,0,1573,1603,0,15395.000000,159512.000000
17.025735,0,1877,1904,0,16409.000000,190366.000000
18.036735,0,2192,2224,0,17420.000000,222322.000000
19.000735,0,2514,2547,0,18384.000000,255086.000000
20.003735,0,2801,2831,0,19387.000000,284124.000000
21.000735,0,3064,3089,0,20384.000000,310768.000000
22.000735,0,3275,3294,0,21384.000000,332106.000000
23.007735,0,3435,3447,0,22391.000000,348289.000000
24.017735,0,3542,3555,0,23401.000000,359102.000000
25.034735,0,3638,3644,0,24418.000000,368808.000000
26.045735,0,3710,3717,0,25429.000000,376101.000000
27.055735,0,3832,3853,0,26439.000000,388475.000000
28.065735,0,4018,4041,0,27449.000000,407373.000000
29.000735,0,4248,4279,0,28384.000000,430727.000000
30.000735,0,4559,4599,0,29384.000000,462454.000000
31.000735,0,4969,5024,0,30384.000000,504207.000000
32.012735,0,5569,5635,0,31396.000000,565329.000000
33.000735,0,6331,6426,0,32384.000000,642953.000000
34.000735,0,7321,7527,76,33384.000000,750161.000000
35.000735,0,8321,8959,473,34384.000000,860730.000000
36.000735,0,9321,10507,1010,35384.000000,971234.000000
37.000735,0,10321,11893,1439,36384.000000,1081251.000000
38.000735,0,11321,12991,1562,37384.000000,1189944.000000
39.000735,0,12251,13892,1566,38384.000000,1286642.000000
40.004735,0,12911,14539,1566,39388.000000,1353569.000000
41.000735,0,13515,15140,1566,40384.000000,1414855.000000
42.000735,0,14083,15701,1566,41384.000000,1472467.000000
43.002735,0,14596,16219,1566,42386.000000,1524465.000000
44.000735,0,15102,16715,1566,43384.000000,1575755.000000
45.000735,0,15570,17182,1566,44384.000000,1623146.000000
46.014735,0,15964,17569,1566,45398.000000,1663011.000000
47.024735,0,16350,17957,1566,46408.000000,1702113.000000
48.000735,0,16761,18369,1566,47384.000000,1743746.000000
49.000735,0,17199,18806,1566,48384.000000,1788119.000000
50.000735,0,17576,19186,1566,49384.000000,1826295.000000
51.011735,0,18026,19642,1566,50395.000000,1871934.000000
52.000735,0,18540,20158,1566,51384.000000,1924073.000000
53.000735,0,19177,20810,1566,52384.000000,1988908.000000
54.000735,0,19874,21514,1566,53384.000000,2060004.000000
55.000735,0,20623,22272,1566,54384.000000,2136441.000000
56.000735,0,21486,23155,1566,55384.000000,2224661.000000
57.000735,0,22486,24216,1619,56384.000000,2333652.000000
58.000735,0,23486,25299,1693,57384.000000,2443394.000000
59.000735,0,24486,26445,1850,58384.000000,2553158.000000
60.000735,0,25418,27358,1852,59384.000000,2649836.000000
61.000735,0,26191,28111,1852,60384.000000,2728311.000000
62.000735,0,26928,28855,1852,61384.000000,2803158.000000
63.009735,0,27706,29638,1852,62393.000000,2882327.000000
64.000735,0,28592,30549,1852,63384.000000,2972749.000000
65.000735,0,29591,31583,1881,64384.000000,3080212.000000
66.000735,0,30591,32647,1942,65384.000000,3189814.000000
67.000735,0,31577,33623,1953,66384.000000,3293132.000000
68.000735,0,32518,34566,1953,67384.000000,3390122.000000
69.000735,0,33503,35563,1956,68384.000000,3492955.000000
70.000735,0,34466,36520,1956,69384.000000,3591940.000000
71.000735,0,35357,37398,1956,70384.000000,3683026.000000
72.000735,0,36256,38316,1956,71384.000000,3775580.000000
73.000735,0,37240,39299,1956,72384.000000,3877658.000000
74.000735,0,38240,40314,1963,73384.000000,3983767.000000
75.000735,0,39237,41312,1964,74384.000000,4089056.000000
76.000735,0,40237,42350,1997,75384.000000,4197817.000000
77.000735,0,41237,43378,2040,76384.000000,4307112.000000
78.000735,0,42118,44237,2040,77384.000000,4397314.000000
79.000735,0,42888,45003,2040,78384.000000,4475502.000000
80.000735,0,43683,45804,2040,79384.000000,4556240.000000
81.000735,0,44437,46559,2040,80384.000000,4632847.000000
82.000735,0,45192,47316,2040,81384.000000,4709580.000000
83.000735,0,46095,48236,2040,82384.000000,4802247.000000
84.000735,0,47048,49177,2040,83384.000000,4899953.000000
85.000735,0,47968,50111,2041,84384.000000,4994337.000000
86.000735,0,48961,51126,2052,85384.000000,5099993.000000
87.000735,0,49961,52172,2095,86384.000000,5209552.000000
88.000735,0,50961,53189,2119,87384.000000,5318335.000000
89.000735,0,51911,54132,2121,88384.000000,5416688.000000
90.000735,0,52893,55132,2121,89384.000000,5518458.000000
91.000735,0,53884,56142,2151,90384.000000,5625268.000000
92.000735,0,54877,57139,2162,91384.000000,5730423.000000
93.000735,0,55853,58111,2162,92384.000000,5830961.000000
94.001735,0,56726,58969,2162,93385.000000,5919839.000000
95.000735,0,57554,59803,2162,94384.000000,6004052.000000
96.000735,0,58396,60644,2162,95384.000000,6089780.000000
97.000735,0,59302,61567,2162,96384.000000,6182416.000000
98.000735,0,60298,62645,2219,97384.000000,6289442.000000
99.000735,0,61298,63669,2261,98384.000000,6397180.000000
100.000735,0,62276,64634,2263,99384.000000,6499205.000000
101.000735,0,63199,65553,2263,100384.000000,6593565.000000
102.000735,0,64166,66529,2263,101384.000000,6693429.000000
103.000735,0,65149,67514,2263,102384.000000,6795581.000000
104.000735,0,66142,68530,2275,103384.000000,6901248.000000
105.000735,0,67139,69538,2299,104384.000000,7009060.000000
106.000735,0,68027,70412,2299,105384.000000,7099822.000000
107.000735,0,68913,71315,2299,106384.000000,7190273.000000
108.000735,0,69883,72280,2299,107384.000000,7290405.000000
109.000735,0,70860,73263,2299,108384.000000,7391658.000000
110.000735,0,71858,74327,2349,109384.000000,7500054.000000
111.000735,0,72843,75341,2400,110384.000000,7605879.000000
112.000735,0,73732,76217,2400,111384.000000,7696854.000000
113.000735,0,74567,77056,2400,112384.000000,7781933.000000
114.000735,0,75476,77965,2400,113384.000000,7874848.000000
115.000735,0,76404,78919,2400,114384.000000,7970097.000000
116.000735,0,77400,79908,2408,115384.000000,8076534.000000
117.000735,0,78335,80831,2408,116384.000000,8172287.000000
118.000735,0,79116,81590,2408,117384.000000,8251729.000000
119.000735,0,79855,82360,2408,118384.000000,8326989.000000
120.000735,0,80780,83276,2408,119384.000000,8421764.000000
121.000735,0,81654,84172,2408,120384.000000,8511369.000000
122.000735,0,82654,85187,2420,121384.000000,8618619.000000
123.000735,0,83651,86178,2425,122384.000000,8724044.000000
124.000735,0,84649,87189,2438,123384.000000,8830791.000000
125.000735,0,85546,88075,2440,124384.000000,8922500.000000
126.000735,0,86449,88991,2440,125384.000000,9014712.000000
127.000735,0,87428,89980,2442,126384.000000,9116648.000000
128.000735,0,88416,90967,2442,127384.000000,9219889.000000
129.000735,0,89416,91978,2462,128384.000000,9327786.000000
130.000735,0,90372,92936,2462,129384.000000,9425823.000000
131.000735,0,91348,93914,2462,130384.000000,9526194.000000
132.000735,0,92348,94930,2477,131384.000000,9633176.000000
133.000735,0,93348,95961,2495,132384.000000,9739953.000000
134.000735,0,94331,96936,2505,133384.000000,9843238.000000
135.000735,0,95297,97910,2507,134384.000000,9943489.000000
136.000735,0,96296,98905,2509,135384.000000,10049034.000000
137.000735,0,97271,99882,2509,136384.000000,10149320.000000
138.000735,0,98250,100871,2509,137384.000000,10250213.000000
139.000735,0,99227,101848,2529,138384.000000,10354206.000000
140.000735,0,100168,102799,2529,139384.000000,10450523.000000
141.000735,0,101152,103788,2530,140384.000000,10553661.000000
142.000735,0,102150,104789,2531,141384.000000,10659705.000000
143.000735,0,103150,105792,2535,142384.000000,10766730.000000
144.000735,0,104135,106768,2535,143384.000000,10868692.000000
145.000735,0,105104,107742,2535,144384.000000,10968618.000000
146.000735,0,106102,108745,2536,145384.000000,11073714.000000
147.000735,0,107085,109733,2537,146384.000000,11176263.000000
148.000735,0,108083,110730,2545,147384.000000,11283154.000000
149.000735,0,109070,111717,2545,148384.000000,11385496.000000
150.000735,0,110052,112700,2547,149384.000000,11487474.000000
151.000735,0,111040,113692,2548,150384.000000,11591055.000000
152.000735,0,112026,114678,2548,151384.000000,11692612.000000
153.000735,0,113025,115690,2561,152384.000000,11799778.000000
154.000735,0,114024,116714,2582,153384.000000,11907081.000000
155.000735,0,114999,117688,2582,154384.000000,12008813.000000
156.000735,0,115995,118685,2586,155384.000000,12114075.000000
157.000735,0,116994,119689,2589,156384.000000,12219552.000000
158.000735,0,117958,120651,2589,157384.000000,12318778.000000
159.000735,0,118953,121651,2590,158384.000000,12423981.000000
160.000735,0,119950,122650,2591,159384.000000,12528736.000000
